ID,Lat,Lon,Target,B1_month1,B2_month1,B3_month1,B4_month1,B5_month1,B6_month1,B7_month1,B8_month1,B8A_month1,B9_month1,B11_month1,B12_month1,B1_month2,B2_month2,B3_month2,B4_month2,B5_month2,B6_month2,B7_month2,B8_month2,B8A_month2,B9_month2,B11_month2,B12_month2,B1_month3,B2_month3,B3_month3,B4_month3,B5_month3,B6_month3,B7_month3,B8_month3,B8A_month3,B9_month3,B11_month3,B12_month3,B1_month4,B2_month4,B3_month4,B4_month4,B5_month4,B6_month4,B7_month4,B8_month4,B8A_month4,B9_month4,B11_month4,B12_month4,B1_month5,B2_month5,B3_month5,B4_month5,B5_month5,B6_month5,B7_month5,B8_month5,B8A_month5,B9_month5,B11_month5,B12_month5,B1_month6,B2_month6,B3_month6,B4_month6,B5_month6,B6_month6,B7_month6,B8_month6,B8A_month6,B9_month6,B11_month6,B12_month6,B1_month7,B2_month7,B3_month7,B4_month7,B5_month7,B6_month7,B7_month7,B8_month7,B8A_month7,B9_month7,B11_month7,B12_month7,B1_month8,B2_month8,B3_month8,B4_month8,B5_month8,B6_month8,B7_month8,B8_month8,B8A_month8,B9_month8,B11_month8,B12_month8,B1_month9,B2_month9,B3_month9,B4_month9,B5_month9,B6_month9,B7_month9,B8_month9,B8A_month9,B9_month9,B11_month9,B12_month9,B1_month10,B2_month10,B3_month10,B4_month10,B5_month10,B6_month10,B7_month10,B8_month10,B8A_month10,B9_month10,B11_month10,B12_month10,B1_month11,B2_month11,B3_month11,B4_month11,B5_month11,B6_month11,B7_month11,B8_month11,B8A_month11,B9_month11,B11_month11,B12_month11,B1_month12,B2_month12,B3_month12,B4_month12,B5_month12,B6_month12,B7_month12,B8_month12,B8A_month12,B9_month12,B11_month12,B12_month12
ID_R1XF70RMVGL3,14.542826,33.313483,1,626.5,755.0,1036.5,1302.0,1511.5,1611.0,1735.5,1711.0,1836.5,1825.5,2146.5,1949.0,517.0,655.0,919.0,938.0,1319.0,2029.0,2303.0,2110.0,2394.0,2312.0,1986.0,1510.0,584.0,604.0,896.0,1076.0,1391.0,1752.0,1870.0,1744.0,1998.0,1925.0,1965.0,1638.0,357.5,482.0,731.25,987.0,1153.25,1298.75,1434.75,1377.0,1535.25,1582.0,1775.75,1576.25,325.3333333333333,456.5,713.8333333333334,962.8333333333334,1114.5,1267.3333333333333,1388.3333333333333,1400.0,1497.8333333333333,1609.5,1668.5,1455.8333333333333,309.5,472.8333333333333,802.8333333333334,953.1666666666666,1218.5,1883.3333333333333,2126.5,1961.6666666666667,2229.0,2442.0,1861.5,1414.6666666666667,112.83333333333333,234.5,583.3333333333334,422.0,924.3333333333334,2691.0,3418.5,3295.0,3489.8333333333335,3714.0,1481.0,768.8333333333334,163.2,264.2,532.6,435.0,878.6,2338.6,3002.2,3031.6,3258.4,3553.4,1332.0,706.0,446.6,606.4,941.4,1130.4,1541.2,2133.2,2418.0,2530.4,2644.6,2908.4,1932.6,1280.8,630.4,960.0,1416.0,1876.0,2270.0,2670.6,2914.6,3303.2,3212.6,3315.6,3021.8,2076.6,615.5,1016.5,1531.5,2058.0,1919.25,2142.75,2367.0,3280.0,2585.75,2609.5,2786.25,2187.75,720.6666666666666,1022.3333333333334,1453.3333333333333,1958.6666666666667,1979.6666666666667,2140.6666666666665,2315.6666666666665,2716.0,2552.0,2488.6666666666665,2793.3333333333335,2318.0
ID_0ZBIDY0PEBVO,14.35948,33.284108,1,550.0,668.0,869.0,1122.0,1318.0,1363.0,1411.0,1344.0,1475.0,1668.0,1459.0,1301.0,614.0,792.0,1062.0,1200.0,1490.0,1810.0,1985.0,1908.0,2026.0,2361.0,1822.0,1547.0,114.0,267.0,686.0,529.0,1059.0,2724.0,3269.0,3200.0,3393.0,3346.0,1706.0,956.0,308.0,383.0,744.0,540.0,1112.75,2700.75,3240.25,3284.0,3405.0,3234.25,1923.0,1103.0,337.8333333333333,486.8333333333333,907.6666666666666,1013.3333333333334,1612.8333333333333,2565.3333333333335,2897.6666666666665,3157.3333333333335,3181.5,3099.8333333333335,2372.5,1544.8333333333333,505.1666666666667,746.6666666666666,1165.5,1643.0,2118.3333333333335,2550.1666666666665,2777.8333333333335,2894.0,3091.3333333333335,3018.1666666666665,2749.3333333333335,1963.5,562.6666666666666,752.1666666666666,1120.0,1596.6666666666667,1866.1666666666667,1939.6666666666667,2084.0,2135.1666666666665,2256.3333333333335,2343.5,2232.8333333333335,1824.0,477.4,749.8,1073.4,1516.0,1767.2,1841.8,1949.0,1968.4,2079.4,1917.4,2053.8,1774.0,634.25,891.0,1235.5,1638.5,1900.75,2004.25,2114.0,2166.5,2236.5,2126.75,2182.0,1875.0,629.8,877.8,1232.8,1681.2,1916.8,1982.6,2107.6,2149.2,2220.2,2021.6,2226.2,1925.2,584.75,787.75,1124.5,1533.0,1778.75,1818.75,1920.25,1894.0,2029.75,1972.25,2060.5,1809.25,566.5,757.5,1042.0,1438.0,1628.0,1672.5,1765.0,1761.0,1862.5,1887.5,1948.5,1743.5
ID_C20R2C0AYIT0,14.419128,33.52845,0,924.5,1245.0,1682.0,2238.0,2578.5,2770.0,2918.0,2644.0,2882.5,2909.5,2978.0,2652.5,788.3333333333334,1177.3333333333333,1631.3333333333333,2026.6666666666667,2316.3333333333335,2636.6666666666665,2874.3333333333335,2578.6666666666665,2925.6666666666665,2978.3333333333335,2771.0,2513.0,655.5,991.5,1526.0,1975.0,2265.0,2560.5,2757.0,2511.0,2795.0,2831.0,2735.5,2350.5,662.0,1162.5,1723.75,2216.0,2381.125,2683.25,2804.25,2650.25,2859.375,2850.0,2924.625,2641.5,668.4166666666666,1128.1666666666667,1676.8333333333333,2107.0,2536.5833333333335,2724.8333333333335,2852.9166666666665,2808.6666666666665,2900.4166666666665,2851.3333333333335,2985.9166666666665,2759.4166666666665,671.8,1189.2,1802.8,2269.8,2620.5,2772.6,2846.7,2862.2,2877.8,2806.1,3025.4,2825.5,653.3636363636364,1134.4545454545455,1678.7272727272727,2278.181818181818,2522.7272727272725,2696.7272727272725,2798.2727272727275,2763.7272727272725,2804.090909090909,2789.090909090909,2993.818181818182,2808.0,695.9,1140.4,1691.8,2259.8,2544.6,2670.5,2769.5,2725.6,2799.8,2836.4,3016.4,2842.2,827.25,1270.75,1802.0,2339.25,2617.0,2795.875,2889.625,2847.5,2943.25,3023.875,3105.0,2953.0,866.4,1294.2,1851.8,2375.2,2684.4,2856.2,2984.9,2964.4,2986.4,3063.8,3164.8,2982.7,855.6666666666666,1269.111111111111,1806.2222222222222,2288.222222222222,2546.8888888888887,2767.6666666666665,2870.1111111111113,2760.8888888888887,2880.8888888888887,2941.1111111111113,3077.5555555555557,2906.5555555555557,912.3333333333334,1308.6666666666667,1821.0,2267.6666666666665,2585.8333333333335,2730.1666666666665,2873.6666666666665,2739.0,2885.1666666666665,2895.1666666666665,3011.1666666666665,2814.3333333333335
ID_MMU0PFMDQ7FW,14.204341,33.340792,0,691.0,795.0,1088.0,1192.0,1590.0,2119.0,2296.0,2326.0,2445.0,2016.0,2239.0,1819.0,659.0,731.0,1026.0,929.0,1312.0,2469.0,2842.0,2692.0,2983.0,2761.0,2152.0,1541.0,245.0,322.0,854.0,655.0,1449.0,2694.0,2975.0,2922.0,3199.0,3267.0,1882.0,1138.0,501.0,657.0,1032.0,1197.0,1561.0,2284.0,2559.5,2429.5,2757.0,2681.75,2275.0,1623.0,541.3333333333334,733.8333333333334,1089.0,1366.3333333333333,1701.6666666666667,2162.3333333333335,2344.8333333333335,2359.3333333333335,2521.8333333333335,2477.6666666666665,2409.6666666666665,1780.6666666666667,567.1666666666666,566.0,795.5,972.6666666666666,1323.8333333333333,1650.1666666666667,1747.6666666666667,1559.6666666666667,1922.5,2141.6666666666665,2008.5,1675.3333333333333,581.6666666666666,617.0,887.1666666666666,1062.5,1410.3333333333333,1710.8333333333333,1815.0,1719.6666666666667,2030.5,2174.0,2072.5,1708.3333333333333,623.4,703.8,960.4,1167.6,1437.6,1746.2,1899.4,1794.8,2058.8,2123.4,2128.0,1796.4,731.5,840.75,1141.0,1379.5,1605.5,1872.75,2032.75,1968.5,2180.75,2216.0,2302.25,1956.5,770.8,851.8,1182.0,1397.2,1705.6,2042.4,2209.0,2196.8,2349.8,2318.8,2398.2,2037.0,819.8,921.6,1267.6,1470.0,1799.0,2210.6,2346.4,2256.0,2495.2,2371.2,2474.2,2087.2,884.5,962.0,1332.0,1592.0,1940.5,2228.0,2389.0,2391.0,2558.0,2492.5,2661.0,2284.5
ID_FA7TDFAUVU2A,14.442394,33.292732,1,532.0,670.5,922.0,1152.5,1280.5,1313.0,1417.75,1408.5,1496.75,1419.75,1535.0,1267.25,649.5,772.0,1090.0,1183.0,1455.5,1908.5,2183.0,2065.0,2249.5,2359.5,2001.0,1557.5,323.5,375.5,813.0,558.0,1141.0,2755.0,3434.5,3443.0,3403.5,3108.5,1782.5,984.5,303.25,376.5,771.25,555.0,1139.875,2820.75,3451.625,3115.0,3571.625,3339.5,1926.625,1059.375,325.8333333333333,422.5,881.6666666666666,785.5833333333334,1495.3333333333333,2583.75,2924.6666666666665,2993.1666666666665,3179.3333333333335,3053.25,2172.0833333333335,1307.75,426.0833333333333,521.5,946.8333333333334,1148.75,1779.9166666666667,2395.5833333333335,2636.9166666666665,2813.0,2953.8333333333335,2984.75,2496.75,1660.1666666666667,447.1666666666667,542.75,951.0833333333334,1329.8333333333333,1878.5,2285.1666666666665,2528.25,2709.3333333333335,2836.9166666666665,2930.1666666666665,2581.25,1784.9166666666667,534.2,755.1,1173.0,1685.4,2138.5,2413.0,2612.5,2729.6,2887.2,2899.0,2788.0,2068.9,702.4444444444445,1031.111111111111,1456.4444444444443,2028.888888888889,2395.777777777778,2618.777777777778,2805.777777777778,2919.1111111111113,3009.777777777778,2929.4444444444443,2947.777777777778,2255.222222222222,751.5,1054.2,1486.8,2050.4,2373.0,2510.8,2660.3,2770.4,2866.6,2820.6,2954.9,2348.0,756.3333333333334,990.5555555555555,1394.4444444444443,1913.3333333333333,2192.777777777778,2240.4444444444443,2394.4444444444443,2455.1111111111113,2566.1111111111113,2553.6666666666665,2762.1111111111113,2279.3333333333335,761.0,988.75,1355.5,1784.5,2028.5,2082.25,2216.0,2227.0,2360.75,2325.0,2682.5,2374.5
ID_67DBK0EXDU6W,14.399994,33.492967,1,985.0,1206.5,1466.0,1788.0,1968.5,2098.0,2207.0,2165.5,2302.75,2791.75,2541.0,2288.25,567.6666666666666,690.3333333333334,935.6666666666666,1152.0,1331.0,1466.6666666666667,1609.3333333333333,1565.3333333333333,1689.0,1767.6666666666667,1800.0,1538.6666666666667,318.5,427.5,728.0,972.0,1155.0,1258.5,1356.5,1337.0,1444.5,1611.0,1686.5,1443.0,355.0,491.0,743.0,1004.875,1169.75,1263.5,1384.25,1394.5,1472.875,1644.25,1718.125,1535.25,360.0,512.8333333333334,779.6666666666666,1068.9166666666667,1216.25,1303.1666666666667,1403.0,1459.6666666666667,1511.0833333333333,1520.0833333333333,1830.4166666666667,1688.6666666666667,312.4166666666667,464.5833333333333,715.1666666666666,989.25,1092.1666666666667,1157.9166666666667,1241.25,1313.0,1337.5,1354.0833333333333,1631.5,1507.0,289.7,447.5,734.9,1000.6,1175.0,1309.1,1408.8,1444.4,1475.8,1446.0,1614.1,1443.7,261.2,405.6,725.7,707.4,1027.6,2283.6,2690.2,2557.6,2743.7,2606.5,1883.7,1281.8,301.6666666666667,441.3333333333333,813.3333333333334,610.8333333333334,1087.1666666666667,3141.1666666666665,3928.3333333333335,3617.3333333333335,3933.0,3720.1666666666665,2097.6666666666665,1167.8333333333333,514.8,718.0,1255.4,1314.2,1923.4,3111.9,3527.9,3558.4,3793.4,3481.2,2588.7,1614.8,686.5555555555555,955.2222222222222,1371.5555555555557,1907.5555555555557,2272.1111111111113,2377.3333333333335,2595.5555555555557,2523.5555555555557,2802.5555555555557,2563.6666666666665,2872.3333333333335,2301.8888888888887,742.0,901.1666666666666,1229.6666666666667,1617.0,1812.1666666666667,1842.6666666666667,1966.8333333333333,1963.3333333333333,2089.1666666666665,2075.6666666666665,2397.5,2150.0
ID_DXWZP0E8FG9E,14.258599,33.425234,0,693.0,698.5,1026.5,1152.0,1525.0,2080.5,2290.0,2246.0,2312.5,2295.5,1559.5,1300.5,640.5,763.0,991.0,993.0,1190.0,1831.0,2019.5,2030.0,2018.5,1744.0,1368.0,993.5,200.0,320.0,852.0,924.0,1427.0,2361.0,2753.0,2767.0,2668.0,2224.0,1456.0,1067.0,360.25,530.5,924.25,959.75,1362.25,2272.0,2540.25,2646.0,2520.25,2172.75,1616.75,1177.0,277.6666666666667,484.6666666666667,877.0,995.5,1236.0,2016.6666666666667,2244.0,2561.3333333333335,2270.1666666666665,1834.3333333333333,1528.5,1136.8333333333333,288.3333333333333,549.5,876.8333333333334,995.5,1210.8333333333333,1863.1666666666667,2056.6666666666665,2451.3333333333335,2122.5,1808.0,1458.1666666666667,1133.3333333333333,253.5,495.5,850.6666666666666,967.0,1114.0,1759.6666666666667,1947.0,2316.6666666666665,2050.1666666666665,1639.5,1453.3333333333333,1073.6666666666667,310.6,565.2,892.0,1062.4,1177.2,1757.4,1986.4,2346.8,2016.2,1814.2,1461.0,1141.4,460.0,688.5,998.5,1184.5,1301.0,1937.0,2171.5,2407.5,2252.0,1988.5,1654.75,1263.25,578.8,727.6,1102.4,1310.4,1631.0,2153.4,2363.2,2550.8,2444.4,2290.0,2067.2,1676.2,629.4,729.0,1072.8,1319.2,1734.8,2189.0,2370.8,2426.0,2495.6,2468.2,2275.4,1857.0,660.5,725.0,1092.0,1344.0,1751.5,2140.5,2323.0,2453.0,2434.5,2315.0,2263.5,1911.0
ID_MRFDJA9ISXG4,14.303156,33.36882,1,524.0,589.0,853.0,994.0,1273.0,1543.0,1661.0,1578.0,1754.0,1760.0,1649.0,1400.0,1025.0,540.0,891.0,595.0,1133.5,3006.5,3725.0,3922.0,3851.5,3643.0,1931.0,1175.5,86.0,254.0,812.0,491.0,1252.0,3929.0,4901.0,4788.0,5202.0,4890.0,2231.0,1140.0,346.5,479.75,989.75,718.5,1607.25,3222.25,3719.75,4025.5,4052.25,3834.75,2438.5,1377.0,397.6666666666667,702.8333333333334,1131.8333333333333,1375.1666666666667,1830.5,2610.5,2912.0,3124.6666666666665,3252.1666666666665,3305.1666666666665,2854.8333333333335,1974.6666666666667,508.0,764.0,1152.3333333333333,1567.6666666666667,1988.5,2454.5,2672.1666666666665,2687.0,2915.8333333333335,3156.8333333333335,2817.3333333333335,2033.8333333333333,637.0,812.8333333333334,1205.6666666666667,1728.6666666666667,2181.5,2339.3333333333335,2543.0,2422.8333333333335,2740.0,3214.1666666666665,2774.3333333333335,2097.5,671.8,837.8,1202.8,1690.4,2056.8,2246.0,2386.6,2273.2,2551.8,2976.6,2621.2,2087.8,770.6666666666666,914.0,1282.0,1742.0,2060.6666666666665,2179.6666666666665,2316.0,2257.3333333333335,2479.6666666666665,2759.3333333333335,2507.6666666666665,2068.3333333333335,778.6,994.2,1338.8,1875.6,2184.2,2287.8,2433.2,2349.2,2560.2,2776.4,2601.0,2174.6,694.4,855.0,1185.6,1649.2,1942.2,1988.0,2139.2,2037.6,2253.0,2390.6,2355.0,2024.6,494.0,608.0,862.0,1174.0,1328.0,1357.5,1449.0,1454.0,1526.0,1692.0,1701.5,1592.0
ID_IECISSYAN80G,14.439071,33.301266,0,543.25,722.75,983.75,1257.0,1430.0,1536.25,1640.0,1579.0,1705.25,1545.5,1545.5,1295.75,614.6666666666666,683.0,985.3333333333334,1062.0,1378.6666666666667,1767.6666666666667,1951.3333333333333,1916.6666666666667,1945.0,2078.6666666666665,1530.0,1178.6666666666667,433.5,641.5,1015.0,1128.0,1453.0,1997.0,2147.0,2107.0,2302.0,2571.0,1712.5,1217.5,345.25,526.125,824.5,919.75,1233.25,1992.875,2184.75,2115.25,2301.125,2601.0,1715.75,1236.875,398.25,633.25,955.1666666666666,1224.4166666666667,1323.8333333333333,1951.9166666666667,2140.1666666666665,2059.3333333333335,2293.5,2448.6666666666665,1859.0833333333333,1381.3333333333333,380.8333333333333,671.8333333333334,979.5833333333334,1278.8333333333333,1287.0833333333333,1851.9166666666667,2069.25,1863.5,2137.25,1900.8333333333333,1782.5,1405.5,328.6666666666667,639.0833333333334,925.8333333333334,1232.0,1275.5833333333333,1720.25,1882.3333333333333,1792.6666666666667,1963.1666666666667,1762.6666666666667,1676.75,1344.6666666666667,391.7,690.8,994.4,1272.4,1327.8,1811.5,2005.0,1932.6,2106.2,1939.5,1756.3,1387.6,522.4444444444445,790.7777777777778,1087.3333333333333,1313.7777777777778,1460.2222222222222,2049.8888888888887,2253.0,2092.4444444444443,2357.4444444444443,2208.1111111111113,1887.7777777777778,1455.4444444444443,578.3,861.9,1187.4,1444.0,1636.0,2279.1,2551.1,2313.6,2651.8,2454.6,2191.4,1698.9,697.3333333333334,914.1111111111111,1263.7777777777778,1615.5555555555557,1803.888888888889,2153.5555555555557,2358.222222222222,2181.3333333333335,2552.1111111111113,2596.5555555555557,2396.6666666666665,1885.7777777777778,672.0,872.5,1155.5,1518.5,1718.0,1932.75,2116.25,2000.0,2312.75,2288.75,2396.5,1960.0
ID_QIVKUVMV37NW,14.251952,33.206045,1,897.0,1042.0,1368.0,1560.0,1824.0,1951.0,2066.0,1926.0,2139.0,2205.0,2485.0,2173.0,715.5,793.5,1047.5,1086.0,1424.5,1806.5,1998.0,1934.0,2120.0,2045.5,2024.5,1510.0,301.0,343.0,756.0,692.0,1186.0,2601.0,2964.0,2946.0,3178.0,2957.0,2002.0,1299.0,290.25,335.75,693.5,471.75,1133.25,2647.0,3014.5,3190.0,3171.75,3025.5,1648.5,929.25,220.66666666666666,288.8333333333333,647.8333333333334,500.1666666666667,1161.1666666666667,2533.8333333333335,2869.1666666666665,3047.3333333333335,3049.6666666666665,3022.0,1779.0,1079.5,256.0,352.5,680.6666666666666,672.5,1207.6666666666667,2233.3333333333335,2511.3333333333335,2611.6666666666665,2788.0,2802.6666666666665,1849.3333333333333,1146.5,395.5,591.6666666666666,897.8333333333334,1176.6666666666667,1487.8333333333333,2033.1666666666667,2228.5,2344.6666666666665,2488.3333333333335,2562.6666666666665,2286.8333333333335,1656.5,541.6,764.4,1065.4,1400.0,1626.2,1822.6,1988.2,2100.8,2158.2,2201.6,2366.2,1918.0,580.0,700.0,888.75,1093.75,1217.0,1297.5,1399.0,1452.5,1506.75,1548.25,1808.0,1673.0,641.4,759.4,996.6,1258.8,1360.8,1418.8,1515.8,1590.0,1628.2,1670.6,2049.4,1873.8,642.8,759.4,976.2,1230.0,1344.4,1381.0,1467.8,1510.0,1592.8,1628.6,2038.2,1868.4,640.0,740.0,967.5,1192.0,1304.0,1337.5,1412.5,1467.0,1539.5,1577.5,2004.0,1868.5
