ID,Lat,Lon,Target,B1_month1,B2_month1,B3_month1,B4_month1,B5_month1,B6_month1,B7_month1,B8_month1,B8A_month1,B9_month1,B11_month1,B12_month1,B1_month2,B2_month2,B3_month2,B4_month2,B5_month2,B6_month2,B7_month2,B8_month2,B8A_month2,B9_month2,B11_month2,B12_month2,B1_month3,B2_month3,B3_month3,B4_month3,B5_month3,B6_month3,B7_month3,B8_month3,B8A_month3,B9_month3,B11_month3,B12_month3,B1_month4,B2_month4,B3_month4,B4_month4,B5_month4,B6_month4,B7_month4,B8_month4,B8A_month4,B9_month4,B11_month4,B12_month4,B1_month5,B2_month5,B3_month5,B4_month5,B5_month5,B6_month5,B7_month5,B8_month5,B8A_month5,B9_month5,B11_month5,B12_month5,B1_month6,B2_month6,B3_month6,B4_month6,B5_month6,B6_month6,B7_month6,B8_month6,B8A_month6,B9_month6,B11_month6,B12_month6,B1_month7,B2_month7,B3_month7,B4_month7,B5_month7,B6_month7,B7_month7,B8_month7,B8A_month7,B9_month7,B11_month7,B12_month7,B1_month8,B2_month8,B3_month8,B4_month8,B5_month8,B6_month8,B7_month8,B8_month8,B8A_month8,B9_month8,B11_month8,B12_month8,B1_month9,B2_month9,B3_month9,B4_month9,B5_month9,B6_month9,B7_month9,B8_month9,B8A_month9,B9_month9,B11_month9,B12_month9,B1_month10,B2_month10,B3_month10,B4_month10,B5_month10,B6_month10,B7_month10,B8_month10,B8A_month10,B9_month10,B11_month10,B12_month10,B1_month11,B2_month11,B3_month11,B4_month11,B5_month11,B6_month11,B7_month11,B8_month11,B8A_month11,B9_month11,B11_month11,B12_month11,B1_month12,B2_month12,B3_month12,B4_month12,B5_month12,B6_month12,B7_month12,B8_month12,B8A_month12,B9_month12,B11_month12,B12_month12
ID_JNOGQWD0O91J,34.30105475,70.386232,1,143.85714285714286,212.85714285714286,482.2857142857143,340.42857142857144,791.7142857142857,2784.4285714285716,3877.8571428571427,3981.4285714285716,4111.571428571428,4128.142857142857,1457.7142857142858,751.4285714285714,582.375,784.7777777777778,1210.888888888889,1481.2222222222222,1859.111111111111,2248.1111111111113,2512.1111111111113,2557.4444444444443,2733.1111111111113,2854.4444444444443,2612.0,2079.0,960.25,1436.0,1936.1666666666667,2193.0833333333335,2377.5,2590.5833333333335,2721.9166666666665,2792.8333333333335,2810.5,2848.3333333333335,3323.8333333333335,2958.5,551.7777777777778,500.22222222222223,921.3333333333334,719.6666666666666,1228.111111111111,3416.6666666666665,4203.444444444444,4145.777777777777,4317.111111111111,4306.777777777777,2458.8888888888887,1503.111111111111,420.6666666666667,531.6666666666666,959.5555555555555,894.8888888888889,1473.7777777777778,2981.222222222222,3575.222222222222,3629.5555555555557,3826.6666666666665,3910.0,2711.8888888888887,1729.6666666666667,769.0,973.4,1357.2,1394.6,1778.2,2554.8,2900.8,2988.0,2798.4,2616.4,2766.4,2179.4,680.375,636.375,1024.375,975.0,1428.5,2761.875,3143.375,3437.75,3210.625,2998.0,2280.75,1786.875,864.5,1159.5,1481.5,1710.25,1817.375,1836.75,1940.0,2018.375,1994.875,2069.0,2724.375,2639.375,680.25,927.25,1247.125,1433.5,1576.75,1683.0,1755.125,1799.0,1776.875,1855.875,2442.125,2367.5,320.5,541.5,900.6666666666666,902.5,1220.0,1668.5,1794.6666666666667,1814.1666666666667,1844.8333333333333,1815.1666666666667,1844.5,1461.0,386.2,485.2,860.4,728.0,1192.8,2507.4,2888.0,2937.0,2964.8,3009.8,1949.2,1344.2,161.5,183.66666666666666,439.5,300.1666666666667,711.6666666666666,2689.3333333333335,3649.3333333333335,3672.0,3761.1666666666665,3789.8333333333335,1425.1666666666667,752.8333333333334
ID_PAIQJVIU4ZCE,34.14601269,70.7485289,1,369.0,375.0,744.6666666666666,708.0,1232.3333333333333,2512.6666666666665,2929.6666666666665,2995.0,3104.6666666666665,3148.0,2061.6666666666665,1427.0,609.8,1007.8,1490.8,1900.2,2257.4,2630.2,2858.2,2904.8,3073.2,3184.6,3353.0,2800.4,980.3333333333334,1408.5,1982.3333333333333,2482.0,2805.1666666666665,2886.8333333333335,3051.0,3041.3333333333335,3179.5,3258.0,3987.0,3633.3333333333335,1061.25,1513.0,2086.0,2557.0,2826.5,2920.0,3076.5,3053.5,3225.0,3216.0,4088.0,3830.0,1193.0,1722.0,2291.0,2707.0,3021.75,3058.75,3208.0,3216.0,3316.25,3262.5,4127.5,3900.0,1083.0,1470.0,2118.0,2536.5,2888.5,2942.0,3072.0,2977.5,3183.0,3177.0,4032.5,3740.5,1114.5,1660.0,2201.25,2615.5,2853.25,2908.75,3013.0,3067.5,3096.75,3036.75,3891.0,3789.5,1006.5,1494.0,1967.75,2374.0,2636.5,2673.0,2810.5,2870.5,2885.75,2835.75,3786.5,3756.25,857.75,1322.0,1757.5,2169.75,2245.75,2348.0,2445.0,2651.5,2511.0,2536.5,3442.75,3412.25,335.75,521.0,782.75,1029.5,1196.75,1293.75,1401.0,1401.5,1454.5,1461.0,1982.0,1761.0,626.3333333333334,962.6666666666666,1366.6666666666667,1590.6666666666667,1852.6666666666667,2104.0,2262.6666666666665,2246.3333333333335,2324.6666666666665,2345.6666666666665,2803.6666666666665,2600.6666666666665,554.25,928.0,1330.25,1514.25,1920.75,2418.25,2658.0,2480.5,2704.75,2775.5,2802.25,2444.0
ID_A8IZNECA8HPH,34.08152766,70.68803573,1,76.33333333333333,128.0,440.6666666666667,321.3333333333333,810.0,2567.6666666666665,3296.3333333333335,3319.0,3392.6666666666665,3485.0,1531.6666666666667,861.3333333333334,429.5,509.4,921.6,1123.4,1609.8,2269.6,2590.6,2681.6,2823.0,2888.2,2320.2,1680.2,880.1666666666666,1146.6666666666667,1639.0,2006.0,2308.6666666666665,2559.3333333333335,2694.6666666666665,2733.0,2815.8333333333335,2882.0,3254.6666666666665,2880.1666666666665,591.5,699.25,1137.5,1230.25,1706.5,2591.75,2850.5,2831.5,2951.5,2856.25,2713.0,2131.25,188.0,355.0,830.25,635.0,1307.0,3266.0,3867.25,3840.25,3993.75,3920.5,2461.25,1476.25,666.5,965.5,1494.0,1747.0,2168.0,2895.0,3168.0,3155.0,3377.0,3288.0,3280.0,2590.0,1125.5,1640.0,2226.25,2732.5,2860.75,2944.25,3069.25,3219.0,3155.25,3081.0,3839.5,3563.25,969.8,1290.4,1761.6,2161.4,2316.8,2395.6,2511.4,2592.2,2614.4,2574.8,3215.8,2928.4,558.5,763.0,1079.0,1393.75,1555.5,1634.0,1705.0,1763.25,1806.0,1810.0,2337.0,2202.75,286.25,386.0,699.5,851.25,1130.25,1426.25,1535.0,1551.75,1593.25,1586.25,1768.75,1432.25,528.3333333333334,567.0,927.3333333333334,996.3333333333334,1494.3333333333333,2234.3333333333335,2460.0,2532.6666666666665,2516.0,2388.6666666666665,2258.3333333333335,1812.0,250.0,229.75,526.0,443.25,945.0,2586.0,3271.75,3353.0,3344.0,3181.5,1765.5,1112.75
ID_VW8646NOUKMY,34.2591707,70.35821462,0,625.2857142857143,802.8571428571429,1214.857142857143,1223.0,1681.2857142857142,2589.8571428571427,2860.0,2933.5714285714284,2971.714285714286,3334.714285714286,2440.5714285714284,1981.142857142857,662.7777777777778,904.0,1265.4444444444443,1306.6666666666667,1897.2222222222222,2816.4444444444443,3206.6666666666665,3125.5555555555557,3323.6666666666665,3505.777777777778,2813.777777777778,2220.777777777778,751.4166666666666,967.0833333333334,1357.0833333333333,1514.9166666666667,2021.75,2946.3333333333335,3322.0,3391.1666666666665,3472.8333333333335,3507.6666666666665,3073.8333333333335,2555.3333333333335,701.2222222222222,1180.0,1582.0,1602.3333333333333,2059.3333333333335,2850.222222222222,3216.4444444444443,3193.222222222222,3356.6666666666665,3605.4444444444443,3087.222222222222,2470.222222222222,636.1111111111111,1066.3333333333333,1418.6666666666667,1559.888888888889,1908.888888888889,2485.222222222222,2863.5555555555557,2872.6666666666665,2971.3333333333335,3206.0,2864.8888888888887,2298.1111111111113,663.0,605.6,943.6,1042.2,1522.6,2057.2,2362.4,2231.0,2480.8,2645.2,2447.2,1895.2,563.5,531.375,736.0,828.5,1312.875,1748.0,1977.75,1969.25,2145.5,2564.125,2132.375,1718.375,566.2,674.2,968.2,1021.6,1369.2,1662.8,1770.0,1780.0,1886.2,2249.4,2037.8,1709.8,549.5,632.5,838.75,990.625,1270.75,1502.875,1554.75,1536.25,1669.625,1990.875,1975.625,1688.875,203.16666666666666,423.3333333333333,694.1666666666666,899.6666666666666,1056.1666666666667,1240.6666666666667,1358.6666666666667,1393.1666666666667,1451.3333333333333,1633.1666666666667,1683.8333333333333,1407.0,654.2,917.0,1295.2,1494.6,1679.8,1818.0,1922.4,2034.6,2021.8,2211.8,2384.2,2164.2,696.6666666666666,881.5,1278.3333333333333,1354.6666666666667,1740.1666666666667,2267.0,2472.5,2579.5,2638.3333333333335,2863.5,2569.0,2148.3333333333335
ID_I9EO41EYCG4G,34.24315599,70.31554406,0,654.0,1694.6666666666667,2120.6666666666665,2412.3333333333335,2535.3333333333335,2732.6666666666665,2863.6666666666665,3017.3333333333335,2986.3333333333335,3109.0,3328.0,2982.6666666666665,678.0,1961.6,2419.2,2680.8,2894.0,3103.4,3293.6,3363.6,3336.8,3427.8,3632.0,3189.2,729.5,1858.3333333333333,2347.0,2639.3333333333335,2856.6666666666665,3213.3333333333335,3412.8333333333335,3399.0,3511.8333333333335,3496.6666666666665,3691.8333333333335,3281.8333333333335,713.25,1891.5,2356.5,2663.25,2786.0,3123.25,3344.25,3276.0,3442.25,3417.25,3613.5,3126.25,622.75,1705.5,2197.5,2432.75,2483.25,2851.25,3069.5,3078.0,3171.5,3189.5,3343.25,2941.75,551.0,1470.0,1979.0,2269.0,2409.5,2566.5,2810.5,2870.5,2946.5,2897.5,3145.0,2649.5,479.75,1282.0,1726.5,1910.25,1961.25,2209.25,2437.25,2624.0,2547.5,2578.5,2674.0,2289.0,643.4,1173.0,1482.8,1658.6,1830.6,2026.2,2129.2,2349.6,2307.2,2202.6,2516.0,2137.8,594.75,1166.0,1517.5,1791.75,1835.25,1920.75,2011.0,2314.0,2197.0,2037.25,2564.5,2217.25,372.0,776.0,1026.25,1323.25,1283.5,1425.75,1537.75,1746.0,1588.25,1688.75,2017.0,1744.25,646.6666666666666,1265.0,1653.3333333333333,1959.6666666666667,1910.3333333333333,2128.0,2217.6666666666665,2421.3333333333335,2226.6666666666665,2068.6666666666665,2694.0,2499.0,647.0,1509.3333333333333,1918.0,2183.3333333333335,2152.0,2519.6666666666665,2613.0,2780.6666666666665,2727.3333333333335,2755.3333333333335,3028.3333333333335,2668.6666666666665
ID_90RVOZ6YCD9T,34.24912818,70.323058,0,848.7142857142857,655.2857142857143,989.2857142857143,945.2857142857143,1454.4285714285713,2467.714285714286,2887.714285714286,2752.8571428571427,2980.4285714285716,2989.0,2334.285714285714,1805.857142857143,909.7777777777778,608.7777777777778,1045.6666666666667,1111.4444444444443,1554.5555555555557,2690.8888888888887,3122.777777777778,3134.222222222222,3235.222222222222,3277.0,2536.1111111111113,1946.3333333333333,919.3333333333334,720.6666666666666,1180.6666666666667,1194.4166666666667,1576.0833333333333,2754.0,3175.0,3150.8333333333335,3313.0833333333335,3385.0833333333335,2717.8333333333335,2094.9166666666665,952.8888888888889,785.7777777777778,1215.2222222222222,1329.6666666666667,1619.6666666666667,2632.5555555555557,3007.777777777778,2970.8888888888887,3187.4444444444443,3211.5555555555557,2711.0,2080.777777777778,898.4444444444445,754.7777777777778,1164.2222222222222,1277.4444444444443,1540.111111111111,2410.5555555555557,2741.4444444444443,2610.8888888888887,2890.5555555555557,3073.6666666666665,2580.0,2009.5555555555557,756.6,439.6,728.4,784.8,1389.0,2137.0,2427.4,2270.0,2603.4,2681.0,2252.0,1629.2,620.375,372.125,594.5,601.75,1117.5,1827.5,2054.875,1939.875,2202.125,2252.375,1881.5,1414.5,646.75,645.25,938.375,1030.625,1463.75,1721.75,1845.625,1836.75,2002.125,2094.875,2157.875,1761.25,614.75,715.875,1010.0,1215.0,1531.75,1619.875,1809.25,1962.5,1926.875,2029.75,2313.875,1958.875,294.1666666666667,480.0,723.5,931.8333333333334,1163.8333333333333,1329.1666666666667,1361.5,1477.0,1543.1666666666667,1609.6666666666667,1781.0,1535.1666666666667,720.8,901.0,1167.4,1430.0,1640.4,1743.8,1807.2,2020.8,1935.4,2150.6,2356.8,2160.6,839.3333333333334,686.8333333333334,1126.5,1182.8333333333333,1559.1666666666667,2190.6666666666665,2275.6666666666665,2508.5,2399.6666666666665,2594.5,2358.6666666666665,1961.1666666666667
ID_ZG9ME3ORN4WE,34.12052019,70.7076544,0,834.0,1448.3333333333333,2020.6666666666667,2350.0,2619.6666666666665,2954.6666666666665,3107.6666666666665,3321.3333333333335,3261.0,3271.3333333333335,3796.0,3323.0,877.0,1571.2,2172.4,2645.6,2876.0,3022.0,3181.6,3276.4,3371.2,3370.4,4110.8,3627.6,982.6666666666666,1745.3333333333333,2327.0,2879.0,3076.0,3178.3333333333335,3330.3333333333335,3436.6666666666665,3473.6666666666665,3473.6666666666665,4241.666666666667,3700.0,917.0,1651.0,2290.5,2822.25,3025.0,3039.25,3213.75,3289.25,3433.0,3418.25,4277.75,3742.5,868.0,1579.5,2172.0,2615.25,2736.25,2975.0,3157.5,3180.0,3344.75,3375.25,4021.75,3511.75,745.5,1299.0,1858.0,2368.0,2667.0,2772.5,3046.0,3059.0,3244.5,3169.5,3828.5,3205.0,778.5,1300.5,1837.75,2277.5,2408.75,2652.75,2832.25,2967.0,2980.25,2949.5,3654.75,3224.25,886.8,1360.8,1860.4,2268.0,2386.2,2539.6,2700.8,2844.6,2887.2,2818.6,3590.0,3242.8,781.25,1255.5,1705.75,2159.25,2294.75,2447.0,2624.25,2749.25,2770.75,2668.0,3521.0,3149.0,607.25,1135.75,1641.25,2059.75,2214.75,2408.25,2532.25,2661.5,2738.25,2581.25,3436.5,3000.75,897.3333333333334,1535.0,2057.3333333333335,2457.0,2527.6666666666665,2714.3333333333335,2857.6666666666665,3024.6666666666665,2981.0,2769.6666666666665,3724.3333333333335,3409.6666666666665,918.0,1358.5,1856.5,2187.75,2436.75,2843.0,2977.25,3111.75,3127.25,3020.0,3646.0,3186.25
ID_SIRERY7796WH,34.26872715,70.35922676,1,314.42857142857144,333.14285714285717,633.0,461.57142857142856,1013.1428571428571,2811.285714285714,3498.285714285714,3461.1428571428573,3680.0,3533.714285714286,1682.2857142857142,960.0,391.44444444444446,629.4444444444445,1056.5555555555557,1174.111111111111,1567.6666666666667,2668.8888888888887,3068.6666666666665,2825.5555555555557,3277.4444444444443,3360.5555555555557,2362.5555555555557,1646.0,618.1666666666666,1043.5,1550.1666666666667,1728.5833333333333,1818.25,2770.0,3088.9166666666665,2939.5,3115.0833333333335,3241.0,2909.9166666666665,2344.25,597.6666666666666,786.7777777777778,1278.888888888889,1171.0,1785.6666666666667,3124.222222222222,3536.0,3660.3333333333335,3699.5555555555557,3570.1111111111113,2895.0,2131.1111111111113,466.44444444444446,615.1111111111111,1082.4444444444443,980.1111111111111,1650.111111111111,3339.222222222222,3872.6666666666665,4269.0,4047.0,3672.0,2781.8888888888887,1959.3333333333333,590.2,954.0,1433.0,1644.6,1967.2,2771.2,3037.2,3115.4,3263.0,3154.8,2885.6,2216.0,746.625,1186.0,1552.125,1803.875,2044.375,2329.0,2528.0,2330.75,2634.25,2754.25,3087.375,2761.25,736.5,1107.625,1446.25,1672.875,1884.125,2107.25,2274.0,2113.25,2359.125,2373.375,2831.875,2547.25,693.875,1040.625,1366.25,1626.625,1914.25,2013.0,2073.75,2032.125,2213.0,2309.0,2856.625,2672.5,236.16666666666666,438.0,727.3333333333334,945.8333333333334,1185.3333333333333,1262.3333333333333,1395.5,1312.8333333333333,1456.6666666666667,1586.6666666666667,1903.3333333333333,1678.5,690.6,1129.6,1489.0,1668.4,1840.6,2066.8,2198.2,2253.8,2231.6,2235.8,2683.4,2424.0,576.5,871.8333333333334,1241.8333333333333,1294.6666666666667,1604.3333333333333,2450.1666666666665,2718.5,2579.0,2801.3333333333335,2797.1666666666665,2344.0,1859.6666666666667
ID_6XV3CU2DPDTP,34.2554888,70.32998813,0,1425.7142857142858,1643.2857142857142,2136.5714285714284,2330.8571428571427,2912.714285714286,3176.714285714286,3321.4285714285716,3257.714285714286,3384.1428571428573,3400.0,3755.5714285714284,3299.1428571428573,1675.6666666666667,1991.7777777777778,2500.8888888888887,2929.3333333333335,3340.0,3251.777777777778,3372.5555555555557,3270.777777777778,3475.3333333333335,3473.1111111111113,4129.0,3675.222222222222,1736.0,2097.0,2636.25,3158.3333333333335,3490.5833333333335,3414.5,3551.4166666666665,3466.3333333333335,3621.6666666666665,3653.9166666666665,4252.666666666667,3767.9166666666665,1707.4444444444443,2085.5555555555557,2622.5555555555557,3093.777777777778,3442.5555555555557,3367.1111111111113,3480.0,3352.1111111111113,3600.1111111111113,3585.222222222222,4313.666666666667,3859.1111111111113,1686.4444444444443,2112.4444444444443,2611.777777777778,3072.0,3402.222222222222,3367.1111111111113,3473.777777777778,3328.5555555555557,3536.4444444444443,3524.1111111111113,4241.222222222223,3815.3333333333335,1520.2,1760.4,2313.4,2694.4,3193.4,3127.8,3231.2,2929.6,3329.4,3297.8,4060.2,3596.6,1397.125,1704.0,2192.5,2535.75,2966.875,2983.0,3086.25,2929.0,3109.625,3126.375,3856.125,3574.25,1247.0,1679.5,2144.125,2503.25,2788.125,2811.0,2918.875,2870.75,2997.375,2936.875,3738.375,3456.5,1209.25,1525.25,2002.5,2309.75,2736.125,2720.25,2834.25,2765.75,2867.0,2928.625,3696.125,3443.125,823.8333333333334,1045.3333333333333,1454.0,1725.6666666666667,2153.6666666666665,2168.6666666666665,2261.3333333333335,2156.8333333333335,2332.3333333333335,2373.1666666666665,2964.8333333333335,2628.0,1307.6,1572.0,2025.8,2260.8,2722.2,2901.0,2995.8,2883.0,2993.8,3024.8,3661.0,3348.4,1415.0,1559.3333333333333,2005.0,2241.8333333333335,2808.6666666666665,3002.8333333333335,3102.8333333333335,2932.8333333333335,3197.5,3203.5,3694.6666666666665,3336.0
ID_L3X7Y11LRA9Q,34.09123509,70.74882364,0,928.3333333333334,985.0,1436.0,1632.3333333333333,2029.6666666666667,2532.6666666666665,2684.6666666666665,2744.0,2826.6666666666665,2955.0,3457.3333333333335,2947.6666666666665,920.25,1108.0,1570.75,1888.25,2226.25,2543.5,2683.0,2690.5,2834.75,3132.75,3712.0,3234.25,1068.8333333333333,1318.6666666666667,1872.1666666666667,2288.8333333333335,2558.8333333333335,2692.3333333333335,2846.5,2895.6666666666665,2981.6666666666665,3232.0,3929.0,3471.0,1033.25,1245.5,1748.0,2221.25,2419.5,2551.75,2703.5,2737.5,2844.0,3119.0,3898.0,3430.75,935.0,1147.5,1605.75,1981.75,2252.0,2510.25,2620.0,2665.25,2783.5,3006.25,3670.75,3207.75,811.0,1041.0,1575.0,1943.0,2129.0,2399.5,2540.0,2594.0,2671.0,2787.0,3589.0,3075.0,790.0,1078.0,1547.5,1862.75,2056.25,2230.75,2357.5,2482.75,2466.5,2626.75,3328.0,2959.75,870.6,1111.6,1471.4,1782.6,2033.0,2191.0,2285.4,2255.4,2431.6,2478.8,3220.0,2852.8,683.75,982.5,1398.0,1706.25,1854.25,1947.5,1987.75,2156.75,2151.25,2242.0,3084.75,2718.5,483.75,853.75,1174.75,1526.0,1654.5,1779.25,1860.5,1969.5,1960.0,1974.5,2818.75,2375.0,707.3333333333334,887.3333333333334,1281.6666666666667,1536.3333333333333,1850.3333333333333,2020.0,2112.3333333333335,2162.3333333333335,2227.6666666666665,2305.3333333333335,3096.6666666666665,2723.6666666666665,863.0,1039.5,1462.25,1724.0,2032.0,2350.25,2517.25,2629.75,2628.25,2704.75,3387.75,2945.0
