ID,Lat,Lon,Target,B1_month1,B2_month1,B3_month1,B4_month1,B5_month1,B6_month1,B7_month1,B8_month1,B8A_month1,B9_month1,B11_month1,B12_month1,B1_month2,B2_month2,B3_month2,B4_month2,B5_month2,B6_month2,B7_month2,B8_month2,B8A_month2,B9_month2,B11_month2,B12_month2,B1_month3,B2_month3,B3_month3,B4_month3,B5_month3,B6_month3,B7_month3,B8_month3,B8A_month3,B9_month3,B11_month3,B12_month3,B1_month4,B2_month4,B3_month4,B4_month4,B5_month4,B6_month4,B7_month4,B8_month4,B8A_month4,B9_month4,B11_month4,B12_month4,B1_month5,B2_month5,B3_month5,B4_month5,B5_month5,B6_month5,B7_month5,B8_month5,B8A_month5,B9_month5,B11_month5,B12_month5,B1_month6,B2_month6,B3_month6,B4_month6,B5_month6,B6_month6,B7_month6,B8_month6,B8A_month6,B9_month6,B11_month6,B12_month6,B1_month7,B2_month7,B3_month7,B4_month7,B5_month7,B6_month7,B7_month7,B8_month7,B8A_month7,B9_month7,B11_month7,B12_month7,B1_month8,B2_month8,B3_month8,B4_month8,B5_month8,B6_month8,B7_month8,B8_month8,B8A_month8,B9_month8,B11_month8,B12_month8,B1_month9,B2_month9,B3_month9,B4_month9,B5_month9,B6_month9,B7_month9,B8_month9,B8A_month9,B9_month9,B11_month9,B12_month9,B1_month10,B2_month10,B3_month10,B4_month10,B5_month10,B6_month10,B7_month10,B8_month10,B8A_month10,B9_month10,B11_month10,B12_month10,B1_month11,B2_month11,B3_month11,B4_month11,B5_month11,B6_month11,B7_month11,B8_month11,B8A_month11,B9_month11,B11_month11,B12_month11,B1_month12,B2_month12,B3_month12,B4_month12,B5_month12,B6_month12,B7_month12,B8_month12,B8A_month12,B9_month12,B11_month12,B12_month12
ID_YWRGLJ68L1GC,14.443832,33.300458,1,497.0,637.5,841.75,1078.0,1227.5,1272.75,1368.75,1308.5,1435.5,1390.5,1636.25,1447.75,603.0,789.5,1089.0,1145.0,1475.5,2076.0,2270.0,2193.0,2342.5,2310.5,2178.5,1759.0,299.5,390.5,834.5,544.0,1165.5,3082.5,3746.0,3624.0,3887.0,3525.5,2005.0,1136.5,273.0,407.625,850.625,590.0,1199.5,2787.0,3272.0,3148.5,3449.375,3276.5,2046.0,1149.125,294.8333333333333,452.0,847.0833333333334,902.8333333333334,1412.75,2191.0,2480.1666666666665,2614.6666666666665,2735.0833333333335,2637.3333333333335,2305.25,1503.4166666666667,560.8333333333334,726.5,1127.6666666666667,1474.0,1890.0,2294.8333333333335,2509.0833333333335,2662.0,2789.5,2862.9166666666665,2848.0,2125.1666666666665,621.5,806.5,1206.6666666666667,1678.8333333333333,1923.4166666666667,2030.0,2236.0,2378.1666666666665,2421.6666666666665,2680.0833333333335,2636.9166666666665,2098.5833333333335,608.3,768.6,1097.8,1505.0,1672.7,1745.7,1861.9,1961.2,2004.3,2295.3,2245.6,1910.1,739.0,896.7777777777778,1242.6666666666667,1610.4444444444443,1765.5555555555557,1845.2222222222222,1975.5555555555557,2068.6666666666665,2096.0,2292.1111111111113,2268.3333333333335,1958.111111111111,736.7,891.1,1260.0,1647.8,1833.2,1918.1,2018.4,2081.0,2141.6,2344.7,2368.7,2078.9,713.3333333333334,877.6666666666666,1214.0,1595.111111111111,1795.0,1820.111111111111,1949.2222222222222,1970.4444444444443,2086.4444444444443,2217.8888888888887,2326.1111111111113,2057.777777777778,697.0,866.75,1188.5,1547.5,1719.25,1784.75,1876.25,1908.0,1999.0,2082.75,2324.75,2110.5
ID_CDT7TNCFVIG0,14.244675,33.280425,1,590.0,726.0,968.0,1162.0,1340.0,1510.0,1597.0,1676.0,1675.0,1738.0,1871.0,1641.0,481.5,460.5,689.0,553.5,981.5,2278.0,2595.0,2383.0,2730.0,2548.5,1526.0,929.0,55.0,140.0,621.0,325.0,1108.0,3598.0,4390.0,4773.0,4630.0,4197.0,1923.0,1016.0,195.25,239.25,591.5,307.25,1014.25,3616.75,4454.5,4522.5,4674.0,4316.75,1837.75,873.5,164.0,244.83333333333334,599.0,453.5,1056.0,2700.0,3110.3333333333335,3368.3333333333335,3394.8333333333335,3459.5,1915.0,1083.1666666666667,370.8333333333333,605.6666666666666,898.8333333333334,1215.6666666666667,1415.5,1823.3333333333333,2024.8333333333333,2318.3333333333335,2282.6666666666665,2406.5,2311.8333333333335,1719.3333333333333,478.1666666666667,675.8333333333334,956.8333333333334,1332.6666666666667,1458.6666666666667,1590.1666666666667,1757.3333333333333,1964.6666666666667,1974.5,2117.3333333333335,2357.0,1904.0,538.4,677.4,949.8,1309.2,1422.8,1520.4,1658.0,1786.8,1821.6,2009.8,2223.6,1871.2,614.0,773.0,1024.0,1311.5,1449.5,1520.25,1636.0,1755.0,1765.75,1777.5,1849.5,1605.75,656.6,798.4,1086.0,1416.4,1541.0,1623.6,1754.8,1893.6,1889.6,1909.2,2217.8,1994.8,649.2,807.8,1110.0,1426.4,1572.2,1616.2,1735.6,1799.6,1870.2,1856.8,2268.6,2060.6,680.5,871.5,1152.0,1482.0,1605.5,1637.5,1752.0,1815.0,1874.0,1841.5,2301.5,2183.0
ID_VZ2151PAPTKQ,14.136428,33.311597,0,862.0,1003.0,1434.0,1688.0,2089.0,2286.0,2461.0,2556.0,2667.0,2641.0,3160.0,2771.0,927.0,1019.0,1262.0,1438.0,1967.5,2248.5,2430.0,2379.0,2594.0,2634.0,3082.0,2763.0,625.0,711.0,1172.0,1544.0,1989.0,2166.0,2296.0,2344.0,2487.0,2492.0,2837.0,2411.0,720.5,702.0,1023.25,1299.0,1859.75,2042.0,2268.75,2156.0,2402.25,2428.0,2984.5,2703.5,716.5,706.8333333333334,1053.3333333333333,1403.6666666666667,1871.5,2095.5,2294.8333333333335,2247.6666666666665,2453.3333333333335,2484.3333333333335,3051.6666666666665,2784.6666666666665,695.6666666666666,633.1666666666666,946.6666666666666,1277.0,1793.3333333333333,1987.6666666666667,2172.5,2144.6666666666665,2325.0,2424.5,2942.5,2672.3333333333335,680.6666666666666,598.0,958.3333333333334,1281.6666666666667,1828.6666666666667,2002.0,2141.3333333333335,2126.0,2309.6666666666665,2395.0,2947.0,2692.1666666666665,709.4,701.0,1048.6,1330.8,1851.2,2065.2,2211.4,2224.0,2378.6,2445.0,3033.6,2795.6,825.25,879.0,1248.5,1561.5,2086.75,2239.75,2390.25,2429.0,2582.0,2609.0,3199.75,2926.25,870.8,966.4,1363.2,1752.4,2181.6,2335.2,2522.0,2668.0,2710.2,2716.0,3397.4,3138.6,841.0,959.4,1329.2,1699.6,2133.8,2305.0,2466.0,2528.4,2637.6,2621.8,3268.8,2956.0,838.0,1005.5,1382.0,1722.0,2142.5,2205.0,2357.0,2465.0,2557.5,2577.5,3224.5,2933.0
ID_P2V0WU813Q1C,14.328758,33.557825,0,787.0,678.0,959.5,985.0,1457.0,2781.5,3298.0,3305.0,3469.5,3271.0,2188.5,1667.5,641.0,714.0,1014.0,1064.0,1237.0,2667.0,3268.0,2942.0,3517.0,3201.0,2000.0,1389.0,268.0,1.0,347.0,373.0,904.0,2801.0,3142.0,3292.0,3566.0,3022.0,1976.0,1241.0,555.75,398.25,731.25,778.0,1025.75,2471.0,3119.75,2515.5,3195.25,2911.0,1935.75,1352.25,505.1666666666667,218.0,487.0,555.1666666666666,906.3333333333334,2405.0,2943.6666666666665,2483.3333333333335,3068.6666666666665,2849.8333333333335,1856.1666666666667,1242.3333333333333,526.5,290.0,484.6666666666667,599.0,946.0,2240.5,2731.1666666666665,2144.0,2858.5,2773.3333333333335,1759.0,1219.6666666666667,509.4,335.0,587.8,688.6,988.4,2156.0,2601.4,2171.2,2715.2,2721.6,1736.0,1232.4,586.0,474.6,712.2,822.0,1163.0,2210.4,2618.8,2250.0,2769.2,2757.0,1912.4,1306.0,706.75,718.25,1074.25,1244.5,1493.75,2507.75,2815.75,2696.5,2978.75,2913.75,2175.5,1600.25,786.6,684.8,1063.2,1245.6,1605.8,2792.2,3159.8,3051.6,3298.6,3150.0,2442.0,1779.6,777.25,657.0,1088.5,1185.5,1623.0,2810.0,3169.5,2952.0,3318.5,3087.0,2391.0,1761.25,801.0,673.0,1090.0,1222.0,1620.5,2777.0,3020.0,2929.0,3256.5,3042.5,2377.5,1720.0
ID_ZIXICECICA9A,14.349688,33.255991,1,571.0,550.0,819.0,1100.0,1240.0,1239.0,1318.0,1244.0,1375.0,1683.0,1491.0,1351.0,766.0,778.5,1028.5,1312.0,1482.0,1537.5,1634.0,1527.0,1691.0,1900.5,1730.0,1607.5,388.0,525.0,834.0,1198.0,1365.0,1367.0,1425.0,1394.0,1559.0,2072.0,1648.0,1468.0,349.75,415.5,609.5,887.5,1002.5,1006.25,1076.75,1052.0,1148.75,1467.0,1247.5,1181.5,301.5,409.5,659.1666666666666,980.1666666666666,1111.0,1117.0,1184.8333333333333,1188.3333333333333,1238.5,1343.1666666666667,1304.0,1244.0,334.6666666666667,414.6666666666667,717.3333333333334,779.3333333333334,1098.6666666666667,1764.1666666666667,1946.8333333333333,2029.6666666666667,1984.6666666666667,2160.8333333333335,1448.0,1100.6666666666667,168.0,243.33333333333334,565.6666666666666,364.8333333333333,879.8333333333334,2856.5,3636.6666666666665,3721.6666666666665,3690.5,4050.8333333333335,1485.8333333333333,758.0,179.4,281.4,508.2,439.4,798.0,2340.0,3124.8,3151.6,3293.2,3598.0,1225.6,674.2,459.25,688.75,1045.25,1336.5,1702.25,2370.25,2737.25,2856.5,2955.5,3126.75,1746.0,1120.25,562.25,837.0,1197.0,1764.0,2027.25,2146.75,2314.25,2485.75,2595.0,2664.0,2644.25,2020.0,456.6,556.2,751.4,994.8,1122.4,1136.2,1203.0,1228.8,1274.6,1464.8,1568.6,1563.4,485.5,582.0,796.0,1077.0,1200.5,1211.0,1271.0,1287.0,1312.5,1526.5,1421.5,1350.5
ID_R3TQYVWYMRGQ,14.121067,33.481289,1,663.5,698.0,909.0,1094.0,1304.0,1496.5,1616.5,1512.0,1730.0,2035.0,1884.5,1609.0,503.0,608.5,1036.5,774.5,1411.5,2603.5,2926.5,2895.0,2974.5,3060.0,1817.5,1056.5,1.0,148.0,830.0,342.0,1166.0,3786.0,4489.0,4508.0,4729.0,4405.0,2082.0,1004.0,227.75,379.75,863.75,648.75,1347.25,2622.5,2958.5,3036.5,3219.75,2980.5,2089.5,1190.75,216.83333333333334,338.3333333333333,709.1666666666666,717.0,1251.3333333333333,1982.1666666666667,2229.5,2503.3333333333335,2507.8333333333335,2450.1666666666665,2300.8333333333335,1508.6666666666667,489.3333333333333,724.6666666666666,1116.0,1607.0,2043.0,2371.3333333333335,2589.3333333333335,2873.0,2949.1666666666665,2996.0,3238.6666666666665,2352.5,555.8333333333334,886.1666666666666,1312.6666666666667,1973.6666666666667,2242.1666666666665,2413.0,2601.0,2945.3333333333335,2882.0,2950.6666666666665,3191.6666666666665,2395.1666666666665,597.6,949.0,1371.2,2004.8,2101.4,2234.6,2426.2,2731.2,2671.8,2705.6,2911.6,2294.4,647.6666666666666,1018.0,1432.0,2041.3333333333333,2119.0,2234.3333333333335,2382.3333333333335,2706.6666666666665,2601.6666666666665,2635.6666666666665,2854.6666666666665,2312.0,741.6,1040.2,1449.6,2001.6,2158.0,2259.6,2381.6,2573.2,2548.2,2677.4,2866.4,2354.2,728.0,984.4,1367.6,1855.6,2023.2,2094.2,2232.6,2343.2,2416.0,2510.8,2741.8,2290.4,701.5,885.0,1228.0,1627.0,1769.0,1807.0,1921.5,2011.0,2147.0,2162.5,2469.0,2143.0
ID_QWVEEH2IWQFD,14.169756,33.401339,0,604.0,819.0,1158.0,1018.0,1304.0,1210.0,1248.0,1134.0,1084.0,841.0,557.0,395.0,481.0,627.0,888.0,642.0,1135.0,1638.0,1804.0,1824.0,1791.0,1728.0,940.0,597.0,130.0,365.0,824.0,593.0,1291.0,2114.0,2331.0,2238.0,2349.0,2355.0,1167.0,697.0,202.0,320.0,647.25,495.75,1049.75,1839.0,2074.25,2027.5,2175.5,2173.5,1138.0,676.0,161.33333333333334,296.3333333333333,583.8333333333334,510.6666666666667,999.3333333333334,1653.0,1867.3333333333333,1954.0,1979.1666666666667,2054.6666666666665,1248.5,781.5,174.66666666666666,297.5,571.6666666666666,591.3333333333334,1018.0,1564.6666666666667,1766.8333333333333,1927.0,2011.3333333333333,2033.5,1502.8333333333333,936.6666666666666,178.0,301.5,572.8333333333334,686.5,1046.6666666666667,1435.6666666666667,1612.0,1790.3333333333333,1870.8333333333333,1909.6666666666667,1650.3333333333333,1085.6666666666667,248.2,376.6,591.6,767.8,1059.2,1352.0,1507.4,1655.2,1748.0,1781.4,1745.6,1203.0,351.25,480.5,705.75,888.25,1153.0,1445.0,1598.0,1725.0,1809.25,1860.25,1926.5,1353.5,485.6,624.4,822.2,943.2,1198.4,1514.0,1677.2,1832.0,1922.8,2016.0,2812.8,3847.4,460.4,605.6,819.2,1089.8,1336.8,1525.2,1621.6,1611.2,1857.8,1735.2,2386.4,1909.8,717.0,983.0,1351.0,1790.0,2082.0,2308.5,2549.5,2609.0,2812.5,2711.5,3285.5,2500.5
ID_FM8QZGYUAI4W,14.403587,33.530157,0,713.0,427.5,799.0,734.0,1345.5,2828.5,3374.0,3581.0,3467.5,3339.5,2149.0,1441.5,633.6666666666666,454.6666666666667,758.0,588.6666666666666,1243.0,2781.0,3379.6666666666665,3459.3333333333335,3600.0,3407.6666666666665,2068.0,1342.0,401.5,226.0,579.5,505.5,1091.5,2553.5,3076.0,3546.5,3224.5,3188.0,1971.5,1237.5,396.0,154.75,391.375,325.375,913.125,2197.0,2641.75,2745.25,2806.5,2929.75,1824.375,1254.75,364.6666666666667,137.33333333333334,391.5,324.0833333333333,837.75,1999.6666666666667,2390.75,2679.6666666666665,2520.5,2789.1666666666665,1708.0833333333333,1128.4166666666667,333.4166666666667,163.08333333333334,407.3333333333333,358.1666666666667,822.5,1861.75,2226.5833333333335,2573.1666666666665,2416.4166666666665,2667.3333333333335,1606.5833333333333,1073.4166666666667,330.6,136.0,378.5,350.5,850.6,1893.3,2233.8,2436.4,2402.6,2663.9,1641.9,1093.1,420.8,253.7,532.2,482.2,1109.7,2016.7,2261.8,2618.4,2459.2,2760.6,1837.7,1327.4,573.375,480.625,797.75,794.875,1444.5,2448.875,2758.875,3013.25,2822.125,3053.625,2117.75,1578.375,588.2,385.2,785.9,697.0,1478.1,2731.5,3095.5,3673.0,3267.3,3332.2,2315.4,1658.8,606.4444444444445,385.22222222222223,779.5555555555555,680.1111111111111,1515.2222222222222,2741.0,3101.8888888888887,3484.222222222222,3247.6666666666665,3336.777777777778,2328.8888888888887,1702.4444444444443,694.8333333333334,557.6666666666666,939.1666666666666,866.6666666666666,1574.8333333333333,2679.3333333333335,3070.1666666666665,3426.3333333333335,3177.6666666666665,3205.3333333333335,2257.0,1668.8333333333333
ID_N6PKYE2UXGF1,14.4503,33.529169,0,1014.0,787.0,1199.0,1338.0,2093.0,2742.0,3050.0,3192.0,3191.5,2975.0,2875.0,2329.0,913.6666666666666,659.0,1006.0,949.0,1691.0,2953.0,3319.0,3378.0,3485.3333333333335,3098.6666666666665,2530.0,1867.6666666666667,738.5,549.0,913.5,1018.0,1725.5,2820.5,3120.5,3327.0,3377.0,2997.5,2530.5,1902.5,721.375,485.75,787.5,881.375,1516.625,2699.875,3114.625,2941.25,3267.625,2927.0,2493.0,1903.75,710.1666666666666,494.8333333333333,834.0833333333334,998.4166666666666,1695.4166666666667,2546.1666666666665,2852.1666666666665,2822.3333333333335,3027.0,2805.0,2629.75,2102.1666666666665,719.4166666666666,463.25,807.9166666666666,948.9166666666666,1727.0833333333333,2458.5833333333335,2741.75,2563.6666666666665,2867.25,2703.1666666666665,2650.8333333333335,2169.1666666666665,696.3333333333334,508.6666666666667,844.3333333333334,1048.5,1835.8333333333333,2385.3333333333335,2589.5833333333335,2506.8333333333335,2782.4166666666665,2634.0833333333335,2663.3333333333335,2196.75,758.6,667.7,1017.4,1229.0,1950.4,2502.3,2774.0,2716.8,2873.9,2715.3,2780.0,2349.7,916.375,929.5,1337.0,1614.25,2194.875,2749.625,3006.875,3103.25,3177.75,2900.625,2959.25,2543.25,979.0,855.2,1309.6,1556.4,2262.6,2942.9,3201.2,3472.4,3330.4,3043.4,3088.7,2563.4,973.8888888888889,809.6666666666666,1226.888888888889,1395.5555555555557,2188.3333333333335,2869.8888888888887,3138.6666666666665,3361.777777777778,3285.5555555555557,2996.8888888888887,3007.222222222222,2486.3333333333335,1013.0,861.4,1229.2,1435.6,2215.8,2782.4,3001.2,3212.4,3161.6,2966.2,2990.4,2497.4
ID_3O4KP6RFTLX3,14.191585,33.391637,0,948.0,1068.5,1344.0,1736.0,2023.5,2190.5,2338.5,2291.0,2545.5,2566.0,3074.5,2627.0,747.0,880.0,1122.0,1420.0,1689.0,1967.0,2153.0,2114.0,2462.0,2503.0,3031.0,2694.0,441.0,456.0,756.0,1186.0,1316.0,1428.0,1595.0,1742.0,1917.0,2201.0,2428.0,1835.0,692.75,803.25,1086.0,1454.5,1769.0,1882.25,2084.0,1997.5,2376.0,2395.5,3126.0,2688.75,644.5,799.8333333333334,1063.3333333333333,1483.0,1742.8333333333333,1889.0,2043.8333333333333,2077.6666666666665,2341.6666666666665,2328.0,3143.3333333333335,2742.1666666666665,630.0,776.3333333333334,1069.1666666666667,1478.6666666666667,1794.0,1912.5,2069.6666666666665,2145.0,2357.1666666666665,2301.3333333333335,3114.5,2698.1666666666665,626.8333333333334,780.1666666666666,1078.0,1505.0,1805.8333333333333,1956.8333333333333,2146.6666666666665,2215.5,2410.5,2359.0,3122.5,2709.1666666666665,679.2,814.6,1128.4,1554.8,1852.4,2025.0,2207.4,2222.4,2501.0,2461.2,3231.6,2795.6,821.75,975.5,1304.5,1758.0,2022.0,2175.5,2343.0,2469.5,2620.5,2625.75,3363.5,2948.0,899.4,1084.0,1415.2,1928.0,2169.8,2314.6,2507.2,2645.2,2808.0,2798.6,3562.0,3150.4,884.0,1014.4,1362.4,1868.0,2107.2,2257.2,2451.2,2506.0,2770.8,2765.8,3531.4,3075.0,883.0,1000.0,1325.0,1817.0,2140.5,2296.5,2496.5,2525.0,2793.5,2745.5,3578.5,3176.5
