ID,Lat,Lon,Target,B1_month1,B2_month1,B3_month1,B4_month1,B5_month1,B6_month1,B7_month1,B10_month1,B11_month1,B1_month2,B2_month2,B3_month2,B4_month2,B5_month2,B6_month2,B7_month2,B10_month2,B11_month2,B1_month3,B2_month3,B3_month3,B4_month3,B5_month3,B6_month3,B7_month3,B10_month3,B11_month3,B1_month4,B2_month4,B3_month4,B4_month4,B5_month4,B6_month4,B7_month4,B10_month4,B11_month4,B1_month5,B2_month5,B3_month5,B4_month5,B5_month5,B6_month5,B7_month5,B10_month5,B11_month5,B1_month6,B2_month6,B3_month6,B4_month6,B5_month6,B6_month6,B7_month6,B10_month6,B11_month6,B1_month7,B2_month7,B3_month7,B4_month7,B5_month7,B6_month7,B7_month7,B10_month7,B11_month7,B1_month8,B2_month8,B3_month8,B4_month8,B5_month8,B6_month8,B7_month8,B10_month8,B11_month8,B1_month9,B2_month9,B3_month9,B4_month9,B5_month9,B6_month9,B7_month9,B10_month9,B11_month9,B1_month10,B2_month10,B3_month10,B4_month10,B5_month10,B6_month10,B7_month10,B10_month10,B11_month10,B1_month11,B2_month11,B3_month11,B4_month11,B5_month11,B6_month11,B7_month11,B10_month11,B11_month11,B1_month12,B2_month12,B3_month12,B4_month12,B5_month12,B6_month12,B7_month12,B10_month12,B11_month12
ID_SJ098E7S2SY9,34.16249093,70.76366828,0,0.08100000023841858,0.0997999981045723,0.1451999992132187,0.17309999465942383,0.25130000710487366,0.29760000109672546,0.2524000108242035,0.3142000138759613,0.3109999895095825,0.09201999753713608,0.1157199963927269,0.16551999747753143,0.20083999633789062,0.26047998666763306,0.32328000664711,0.27847999334335327,0.3148599863052368,0.3120400011539459,0.10305000096559525,0.13179999589920044,0.18574999272823334,0.2273000031709671,0.2838500142097473,0.34913334250450134,0.3029833436012268,0.32143333554267883,0.318366676568985,0.10127999633550644,0.1298000067472458,0.1833599954843521,0.22213999927043915,0.2800399959087372,0.34821999073028564,0.2953999936580658,0.31376001238822937,0.3089599907398224,0.10038333386182785,0.12656666338443756,0.181099995970726,0.2176833301782608,0.2700499892234802,0.34163331985473633,0.3035333454608917,0.3145666718482971,0.31095001101493835,0.0943249985575676,0.11992499977350235,0.17045000195503235,0.20387500524520874,0.25494998693466187,0.3289250135421753,0.2852500081062317,0.30822500586509705,0.303974986076355,0.09735000133514404,0.12080000340938568,0.17051666975021362,0.2051333338022232,0.25154998898506165,0.3244333267211914,0.29938334226608276,0.3061000108718872,0.304583340883255,0.09011666476726532,0.11336666345596313,0.15746666491031647,0.1902666687965393,0.2344333380460739,0.3112666606903076,0.2908666729927063,0.29643332958221436,0.2954166531562805,0.07209999859333038,0.08860000222921371,0.12929999828338623,0.15414999425411224,0.19359999895095825,0.2556000053882599,0.23190000653266907,0.28439998626708984,0.28439998626708984,0.07209999859333038,0.08860000222921371,0.12929999828338623,0.15414999425411224,0.19359999895095825,0.2556000053882599,0.23190000653266907,0.28439998626708984,0.28439998626708984,0.07209999859333038,0.08860000222921371,0.12929999828338623,0.15414999425411224,0.19359999895095825,0.2556000053882599,0.23190000653266907,0.28439998626708984,0.28439998626708984,0.07209999859333038,0.08860000222921371,0.12929999828338623,0.15414999425411224,0.19359999895095825,0.2556000053882599,0.23190000653266907,0.28439998626708984,0.28439998626708984
ID_I5DS1NLN2WM8,34.25143465,70.35956155,1,0.05810000002384186,0.07109999656677246,0.10719999670982361,0.10620000213384628,0.34040001034736633,0.20880000293254852,0.1362999975681305,0.30399999022483826,0.30230000615119934,0.08429999649524689,0.10419999808073044,0.14824999868869781,0.16895000636577606,0.31630000472068787,0.2780500054359436,0.21115000545978546,0.311599999666214,0.30970001220703125,0.11665000021457672,0.14350000023841858,0.19820000231266022,0.23025000095367432,0.3346000015735626,0.34529998898506165,0.2824000120162964,0.32019999623298645,0.3178499937057495,0.10610000044107437,0.13079999387264252,0.18250000476837158,0.2126999944448471,0.31349998712539673,0.33469998836517334,0.2578999996185303,0.3091000020503998,0.303600013256073,0.11315000057220459,0.13934999704360962,0.19744999706745148,0.22689999639987946,0.3353999853134155,0.3549500107765198,0.2816999852657318,0.3088499903678894,0.3050999939441681,0.11720000207424164,0.14444999396800995,0.1973000019788742,0.2273000031709671,0.32280001044273376,0.34744998812675476,0.27390000224113464,0.3082999885082245,0.3046500086784363,0.1172500029206276,0.1387999951839447,0.187049999833107,0.21744999289512634,0.2943499982357025,0.3267500102519989,0.2749499976634979,0.30869999527931213,0.3070000112056732,0.11134999990463257,0.1331000030040741,0.1782499998807907,0.20774999260902405,0.2784999907016754,0.32385000586509705,0.2750999927520752,0.2981500029563904,0.296750009059906,0.11134999990463257,0.1331000030040741,0.1782499998807907,0.20774999260902405,0.2784999907016754,0.32385000586509705,0.2750999927520752,0.2981500029563904,0.296750009059906,0.11134999990463257,0.1331000030040741,0.1782499998807907,0.20774999260902405,0.2784999907016754,0.32385000586509705,0.2750999927520752,0.2981500029563904,0.296750009059906,0.11134999990463257,0.1331000030040741,0.1782499998807907,0.20774999260902405,0.2784999907016754,0.32385000586509705,0.2750999927520752,0.2981500029563904,0.296750009059906,0.11134999990463257,0.1331000030040741,0.1782499998807907,0.20774999260902405,0.2784999907016754,0.32385000586509705,0.2750999927520752,0.2981500029563904,0.296750009059906
ID_JBRO8Z453K1J,34.26577617,70.34610331,1,0.09369999915361404,0.1136000007390976,0.16429999470710754,0.18230000138282776,0.3133000135421753,0.31619998812675476,0.2606000006198883,0.3050000071525574,0.3027999997138977,0.11219999939203262,0.1324000060558319,0.18524999916553497,0.2094999998807907,0.31459999084472656,0.3337000012397766,0.2791999876499176,0.3095000088214874,0.30744999647140503,0.11959999799728394,0.14190000295639038,0.19904999434947968,0.22624999284744263,0.31949999928474426,0.3517000079154968,0.30140000581741333,0.3179999887943268,0.31575000286102295,0.1054999977350235,0.12489999830722809,0.17759999632835388,0.20340000092983246,0.3010999858379364,0.33340001106262207,0.26759999990463257,0.3066999912261963,0.301800012588501,0.0934000015258789,0.11590000241994858,0.16464999318122864,0.1854500025510788,0.2720000147819519,0.27854999899864197,0.21694999933242798,0.3073999881744385,0.303600013256073,0.11874999850988388,0.14169999957084656,0.1927500069141388,0.22540000081062317,0.3119499981403351,0.351749986410141,0.29774999618530273,0.3082999885082245,0.3048500120639801,0.11699999868869781,0.1399500072002411,0.194350004196167,0.226950004696846,0.31485000252723694,0.35554999113082886,0.31264999508857727,0.3057999908924103,0.30425000190734863,0.12075000256299973,0.1444000005722046,0.19584999978542328,0.23199999332427979,0.32019999623298645,0.36114999651908875,0.3188999891281128,0.29660001397132874,0.29545000195503235,0.12075000256299973,0.1444000005722046,0.19584999978542328,0.23199999332427979,0.32019999623298645,0.36114999651908875,0.3188999891281128,0.29660001397132874,0.29545000195503235,0.12075000256299973,0.1444000005722046,0.19584999978542328,0.23199999332427979,0.32019999623298645,0.36114999651908875,0.3188999891281128,0.29660001397132874,0.29545000195503235,0.12075000256299973,0.1444000005722046,0.19584999978542328,0.23199999332427979,0.32019999623298645,0.36114999651908875,0.3188999891281128,0.29660001397132874,0.29545000195503235,0.12075000256299973,0.1444000005722046,0.19584999978542328,0.23199999332427979,0.32019999623298645,0.36114999651908875,0.3188999891281128,0.29660001397132874,0.29545000195503235
ID_GYHRWRLEY9W3,34.2926256,70.34585617,0,0.11729999631643295,0.1362999975681305,0.18860000371932983,0.21960000693798065,0.2863999903202057,0.34220001101493835,0.3075000047683716,0.3127000033855438,0.3100999891757965,0.12524999678134918,0.14730000495910645,0.20305000245571136,0.24240000545978546,0.2909500002861023,0.3593499958515167,0.32409998774528503,0.31584998965263367,0.3135499954223633,0.1362999975681305,0.16060000658035278,0.21899999678134918,0.260699987411499,0.3052000105381012,0.375900000333786,0.3411499857902527,0.32089999318122864,0.31839999556541443,0.12780000269412994,0.15029999613761902,0.20309999585151672,0.2401999980211258,0.2906999886035919,0.36239999532699585,0.31150001287460327,0.30880001187324524,0.3034999966621399,0.12794999778270721,0.1535000056028366,0.20925000309944153,0.24690000712871552,0.29225000739097595,0.36864998936653137,0.32170000672340393,0.3100999891757965,0.30584999918937683,0.12690000236034393,0.14910000562667847,0.2029000073671341,0.24140000343322754,0.2849000096321106,0.3580999970436096,0.3192000091075897,0.31150001287460327,0.30799999833106995,0.12364999949932098,0.14480000734329224,0.19580000638961792,0.2324499934911728,0.2687999904155731,0.3416999876499176,0.31744998693466187,0.3073999881744385,0.30630001425743103,0.11649999767541885,0.1351500004529953,0.1805499941110611,0.210999995470047,0.24390000104904175,0.3167499899864197,0.2953000068664551,0.296099990606308,0.29534998536109924,0.11649999767541885,0.1351500004529953,0.1805499941110611,0.210999995470047,0.24390000104904175,0.3167499899864197,0.2953000068664551,0.296099990606308,0.29534998536109924,0.11649999767541885,0.1351500004529953,0.1805499941110611,0.210999995470047,0.24390000104904175,0.3167499899864197,0.2953000068664551,0.296099990606308,0.29534998536109924,0.11649999767541885,0.1351500004529953,0.1805499941110611,0.210999995470047,0.24390000104904175,0.3167499899864197,0.2953000068664551,0.296099990606308,0.29534998536109924,0.11649999767541885,0.1351500004529953,0.1805499941110611,0.210999995470047,0.24390000104904175,0.3167499899864197,0.2953000068664551,0.296099990606308,0.29534998536109924
ID_LLW4ZVLCTH7Y,34.30324556,70.3669421,0,0.10440000146627426,0.1256999969482422,0.1688999980688095,0.19050000607967377,0.2529999911785126,0.2824999988079071,0.2467000037431717,0.3158999979496002,0.3131999969482422,0.12129999697208405,0.1464499980211258,0.19670000672340393,0.22630000114440918,0.26820001006126404,0.3112500011920929,0.2781499922275543,0.3190000057220459,0.31630000472068787,0.12939999997615814,0.15700000524520874,0.21205000579357147,0.24265000224113464,0.27924999594688416,0.3203499913215637,0.2891499996185303,0.3237000107765198,0.32124999165534973,0.1160999983549118,0.14309999346733093,0.19470000267028809,0.22120000422000885,0.25999999046325684,0.2985000014305115,0.25380000472068787,0.311599999666214,0.3052000105381012,0.12020000070333481,0.14755000174045563,0.20170000195503235,0.22689999639987946,0.268449991941452,0.30114999413490295,0.2583500146865845,0.31299999356269836,0.3082999885082245,0.11699999868869781,0.14219999313354492,0.1899999976158142,0.2159000039100647,0.25029999017715454,0.29144999384880066,0.2527500092983246,0.3113499879837036,0.30744999647140503,0.10570000112056732,0.12725000083446503,0.16944999992847443,0.19155000150203705,0.21584999561309814,0.2578499913215637,0.23430000245571136,0.3088499903678894,0.30730000138282776,0.09035000205039978,0.11195000261068344,0.14959999918937683,0.16654999554157257,0.18815000355243683,0.22325000166893005,0.20309999585151672,0.29750001430511475,0.2964499890804291,0.09035000205039978,0.11195000261068344,0.14959999918937683,0.16654999554157257,0.18815000355243683,0.22325000166893005,0.20309999585151672,0.29750001430511475,0.2964499890804291,0.09035000205039978,0.11195000261068344,0.14959999918937683,0.16654999554157257,0.18815000355243683,0.22325000166893005,0.20309999585151672,0.29750001430511475,0.2964499890804291,0.09035000205039978,0.11195000261068344,0.14959999918937683,0.16654999554157257,0.18815000355243683,0.22325000166893005,0.20309999585151672,0.29750001430511475,0.2964499890804291,0.09035000205039978,0.11195000261068344,0.14959999918937683,0.16654999554157257,0.18815000355243683,0.22325000166893005,0.20309999585151672,0.29750001430511475,0.2964499890804291
ID_OVT4MUGA4Z22,34.11910992,70.75303683,0,0.09589999914169312,0.12070000171661377,0.18119999766349792,0.21439999341964722,0.2944999933242798,0.35030001401901245,0.3025999963283539,0.31060001254081726,0.30889999866485596,0.11460000276565552,0.14390000700950623,0.21196000277996063,0.2552199959754944,0.3185200095176697,0.3798399865627289,0.33292001485824585,0.3122200071811676,0.3096599876880646,0.11710000038146973,0.14816667139530182,0.21889999508857727,0.2644500136375427,0.3226499855518341,0.39309999346733093,0.3460833430290222,0.3198166787624359,0.3172999918460846,0.11377999931573868,0.144679993391037,0.21554000675678253,0.25911998748779297,0.3223400115966797,0.39232000708580017,0.33090001344680786,0.3120799958705902,0.3075200021266937,0.11498333513736725,0.14756666123867035,0.21921665966510773,0.26260000467300415,0.32829999923706055,0.39551666378974915,0.34458333253860474,0.31208333373069763,0.3087666630744934,0.1071000024676323,0.13670000433921814,0.2029000073671341,0.24410000443458557,0.3077999949455261,0.38827499747276306,0.3283750116825104,0.306674987077713,0.30262500047683716,0.11713333427906036,0.14685000479221344,0.21701666712760925,0.26206666231155396,0.3169666528701782,0.3980666697025299,0.35624998807907104,0.30445000529289246,0.30328333377838135,0.11803333461284637,0.14730000495910645,0.2153666615486145,0.26128333806991577,0.3174833357334137,0.4052000045776367,0.3673666715621948,0.2958666682243347,0.2953833341598511,0.11354999989271164,0.14315000176429749,0.2121499925851822,0.25839999318122864,0.3113499879837036,0.40220001339912415,0.3589499890804291,0.2856999933719635,0.28519999980926514,0.11354999989271164,0.14315000176429749,0.2121499925851822,0.25839999318122864,0.3113499879837036,0.40220001339912415,0.3589499890804291,0.2856999933719635,0.28519999980926514,0.11354999989271164,0.14315000176429749,0.2121499925851822,0.25839999318122864,0.3113499879837036,0.40220001339912415,0.3589499890804291,0.2856999933719635,0.28519999980926514,0.11354999989271164,0.14315000176429749,0.2121499925851822,0.25839999318122864,0.3113499879837036,0.40220001339912415,0.3589499890804291,0.2856999933719635,0.28519999980926514
ID_Z8Q7G6Y40XAW,34.08759212,70.69004889,1,0.03269999846816063,0.04540000110864639,0.08940000087022781,0.08829999715089798,0.3264999985694885,0.17960000038146973,0.11649999767541885,0.30079999566078186,0.2989000082015991,0.04546000063419342,0.06307999789714813,0.10217999666929245,0.11243999749422073,0.25887998938560486,0.2099200040102005,0.15163999795913696,0.30338001251220703,0.30173999071121216,0.07880000025033951,0.10419999808073044,0.1564333289861679,0.17713333666324615,0.31298333406448364,0.2949333190917969,0.2406499981880188,0.3136333227157593,0.3116166591644287,0.061319999396800995,0.08286000043153763,0.127920001745224,0.1341799944639206,0.2930600047111511,0.258899986743927,0.19059999287128448,0.30678001046180725,0.3037799894809723,0.037283334881067276,0.053833331912755966,0.09179999679327011,0.08243333548307419,0.35565000772476196,0.20813333988189697,0.12759999930858612,0.302700012922287,0.30096668004989624,0.0484750010073185,0.06674999743700027,0.10625000298023224,0.10942500084638596,0.27790001034736633,0.2120250016450882,0.14345000684261322,0.3006500005722046,0.2983250021934509,0.04809999838471413,0.06674999743700027,0.1114666685461998,0.125533327460289,0.25334998965263367,0.22861666977405548,0.18018333613872528,0.2992333471775055,0.2979166805744171,0.05414000153541565,0.07214000076055527,0.1076200008392334,0.1300400048494339,0.21184000372886658,0.21381999552249908,0.17601999640464783,0.29190000891685486,0.2908799946308136,0.0568000003695488,0.07779999822378159,0.11285000294446945,0.13204999268054962,0.18414999544620514,0.22214999794960022,0.19670000672340393,0.2854999899864197,0.28459998965263367,0.0568000003695488,0.07779999822378159,0.11285000294446945,0.13204999268054962,0.18414999544620514,0.22214999794960022,0.19670000672340393,0.2854999899864197,0.28459998965263367,0.0568000003695488,0.07779999822378159,0.11285000294446945,0.13204999268054962,0.18414999544620514,0.22214999794960022,0.19670000672340393,0.2854999899864197,0.28459998965263367,0.0568000003695488,0.07779999822378159,0.11285000294446945,0.13204999268054962,0.18414999544620514,0.22214999794960022,0.19670000672340393,0.2854999899864197,0.28459998965263367
ID_TMPFO6LITM9U,34.290535,70.42178679,1,0.11720000207424164,0.14030000567436218,0.19040000438690186,0.2110999971628189,0.2892000079154968,0.3093999922275543,0.2662999927997589,0.3133000135421753,0.31029999256134033,0.12195000052452087,0.14910000562667847,0.2078000009059906,0.2285500019788742,0.31690001487731934,0.333050012588501,0.2851499915122986,0.31450000405311584,0.31255000829696655,0.12665000557899475,0.15485000610351562,0.2061000019311905,0.23025000095367432,0.3114500045776367,0.3266499936580658,0.27900001406669617,0.3209500014781952,0.31885001063346863,0.11389999836683273,0.14100000262260437,0.19689999520778656,0.2207999974489212,0.2969000041484833,0.31709998846054077,0.2531000077724457,0.30979999899864197,0.3041999936103821,0.12380000203847885,0.148499995470047,0.20239999890327454,0.2313999980688095,0.3093000054359436,0.3203999996185303,0.26159998774528503,0.31380000710487366,0.30979999899864197,0.11294999718666077,0.13774999976158142,0.18629999458789825,0.2037999927997589,0.2813499867916107,0.30959999561309814,0.25459998846054077,0.3109000027179718,0.30709999799728394,0.11545000225305557,0.13905000686645508,0.180649995803833,0.20409999787807465,0.2730500102043152,0.29144999384880066,0.24740000069141388,0.3093000054359436,0.3073999881744385,0.10980000346899033,0.13324999809265137,0.1758500039577484,0.19554999470710754,0.25949999690055847,0.28839999437332153,0.2538999915122986,0.2983500063419342,0.2971999943256378,0.10980000346899033,0.13324999809265137,0.1758500039577484,0.19554999470710754,0.25949999690055847,0.28839999437332153,0.2538999915122986,0.2983500063419342,0.2971999943256378,0.10980000346899033,0.13324999809265137,0.1758500039577484,0.19554999470710754,0.25949999690055847,0.28839999437332153,0.2538999915122986,0.2983500063419342,0.2971999943256378,0.10980000346899033,0.13324999809265137,0.1758500039577484,0.19554999470710754,0.25949999690055847,0.28839999437332153,0.2538999915122986,0.2983500063419342,0.2971999943256378,0.10980000346899033,0.13324999809265137,0.1758500039577484,0.19554999470710754,0.25949999690055847,0.28839999437332153,0.2538999915122986,0.2983500063419342,0.2971999943256378
ID_A14I5NDAO8F7,34.29785995,70.37267792,0,0.09459999948740005,0.11249999701976776,0.1517000049352646,0.1678999960422516,0.2888000011444092,0.2842999994754791,0.23909999430179596,0.30730000138282776,0.30489999055862427,0.10575000196695328,0.12309999763965607,0.17475000023841858,0.19529999792575836,0.30820000171661377,0.3168500065803528,0.2694999873638153,0.3125999867916107,0.31029999256134033,0.11415000259876251,0.13255000114440918,0.18404999375343323,0.20714999735355377,0.31095001101493835,0.32405000925064087,0.27764999866485596,0.3199000060558319,0.3174000084400177,0.10100000351667404,0.11969999969005585,0.1720999926328659,0.19359999895095825,0.29350000619888306,0.3246999979019165,0.2653999924659729,0.3086000084877014,0.30329999327659607,0.10405000299215317,0.1237500011920929,0.17270000278949738,0.1949000060558319,0.30535000562667847,0.3161500096321106,0.2540999948978424,0.3084999918937683,0.3046500086784363,0.10239999741315842,0.1200999990105629,0.16369999945163727,0.18809999525547028,0.28824999928474426,0.29054999351501465,0.2399500012397766,0.30834999680519104,0.3048500120639801,0.09269999712705612,0.11060000211000443,0.1505499929189682,0.17634999752044678,0.2846499979496002,0.2749499976634979,0.23229999840259552,0.3048500120639801,0.3037000000476837,0.08694999665021896,0.10260000079870224,0.1388999968767166,0.15895000100135803,0.272350013256073,0.23479999601840973,0.19574999809265137,0.2946000099182129,0.2935999929904938,0.08694999665021896,0.10260000079870224,0.1388999968767166,0.15895000100135803,0.272350013256073,0.23479999601840973,0.19574999809265137,0.2946000099182129,0.2935999929904938,0.08694999665021896,0.10260000079870224,0.1388999968767166,0.15895000100135803,0.272350013256073,0.23479999601840973,0.19574999809265137,0.2946000099182129,0.2935999929904938,0.08694999665021896,0.10260000079870224,0.1388999968767166,0.15895000100135803,0.272350013256073,0.23479999601840973,0.19574999809265137,0.2946000099182129,0.2935999929904938,0.08694999665021896,0.10260000079870224,0.1388999968767166,0.15895000100135803,0.272350013256073,0.23479999601840973,0.19574999809265137,0.2946000099182129,0.2935999929904938
ID_Z79AVIRGE3E1,34.06032782,70.67200584,0,0.07360000163316727,0.0949999988079071,0.14790000021457672,0.16820000112056732,0.2904999852180481,0.31790000200271606,0.26170000433921814,0.30720001459121704,0.3050999939441681,0.08855000138282776,0.11595000326633453,0.1748500019311905,0.20839999616146088,0.3140999972820282,0.36092498898506165,0.30537500977516174,0.3098500072956085,0.30812498927116394,0.10373999923467636,0.13444000482559204,0.19629999995231628,0.2408600002527237,0.32552000880241394,0.38791999220848083,0.3334999978542328,0.31633999943733215,0.31453999876976013,0.09960000216960907,0.12875999510288239,0.18790000677108765,0.23148000240325928,0.31255999207496643,0.38251999020576477,0.32368001341819763,0.311379998922348,0.30781999230384827,0.09359999746084213,0.12120000272989273,0.17945000529289246,0.21176666021347046,0.3169333338737488,0.3626166582107544,0.3057500123977661,0.3090333342552185,0.3066500127315521,0.09070000052452087,0.11569999903440475,0.16907499730587006,0.20157499611377716,0.30582499504089355,0.3610000014305115,0.29592499136924744,0.30489999055862427,0.30195000767707825,0.09520000219345093,0.11896666884422302,0.17233332991600037,0.20963333547115326,0.28273332118988037,0.3512166738510132,0.3073999881744385,0.3023500144481659,0.30106666684150696,0.09293333441019058,0.11691666394472122,0.16608333587646484,0.20446667075157166,0.26703333854675293,0.34173333644866943,0.3041999936103821,0.2942666709423065,0.2938166558742523,0.09035000205039978,0.1152999997138977,0.16144999861717224,0.20194999873638153,0.2621999979019165,0.3341499865055084,0.30160000920295715,0.2858000099658966,0.28619998693466187,0.09035000205039978,0.1152999997138977,0.16144999861717224,0.20194999873638153,0.2621999979019165,0.3341499865055084,0.30160000920295715,0.2858000099658966,0.28619998693466187,0.09035000205039978,0.1152999997138977,0.16144999861717224,0.20194999873638153,0.2621999979019165,0.3341499865055084,0.30160000920295715,0.2858000099658966,0.28619998693466187,0.09035000205039978,0.1152999997138977,0.16144999861717224,0.20194999873638153,0.2621999979019165,0.3341499865055084,0.30160000920295715,0.2858000099658966,0.28619998693466187
