ID,Lat,Lon,Target,B1_month1,B2_month1,B3_month1,B4_month1,B5_month1,B6_month1,B7_month1,B8_month1,B8A_month1,B9_month1,B11_month1,B12_month1,B1_month2,B2_month2,B3_month2,B4_month2,B5_month2,B6_month2,B7_month2,B8_month2,B8A_month2,B9_month2,B11_month2,B12_month2,B1_month3,B2_month3,B3_month3,B4_month3,B5_month3,B6_month3,B7_month3,B8_month3,B8A_month3,B9_month3,B11_month3,B12_month3,B1_month4,B2_month4,B3_month4,B4_month4,B5_month4,B6_month4,B7_month4,B8_month4,B8A_month4,B9_month4,B11_month4,B12_month4,B1_month5,B2_month5,B3_month5,B4_month5,B5_month5,B6_month5,B7_month5,B8_month5,B8A_month5,B9_month5,B11_month5,B12_month5,B1_month6,B2_month6,B3_month6,B4_month6,B5_month6,B6_month6,B7_month6,B8_month6,B8A_month6,B9_month6,B11_month6,B12_month6,B1_month7,B2_month7,B3_month7,B4_month7,B5_month7,B6_month7,B7_month7,B8_month7,B8A_month7,B9_month7,B11_month7,B12_month7,B1_month8,B2_month8,B3_month8,B4_month8,B5_month8,B6_month8,B7_month8,B8_month8,B8A_month8,B9_month8,B11_month8,B12_month8,B1_month9,B2_month9,B3_month9,B4_month9,B5_month9,B6_month9,B7_month9,B8_month9,B8A_month9,B9_month9,B11_month9,B12_month9,B1_month10,B2_month10,B3_month10,B4_month10,B5_month10,B6_month10,B7_month10,B8_month10,B8A_month10,B9_month10,B11_month10,B12_month10,B1_month11,B2_month11,B3_month11,B4_month11,B5_month11,B6_month11,B7_month11,B8_month11,B8A_month11,B9_month11,B11_month11,B12_month11,B1_month12,B2_month12,B3_month12,B4_month12,B5_month12,B6_month12,B7_month12,B8_month12,B8A_month12,B9_month12,B11_month12,B12_month12
ID_OLLDNEN1QYMT,32.288685,48.166318,0,578.5,636.4166666666666,873.75,835.6666666666666,1235.75,2054.1666666666665,2304.6666666666665,2501.5,2484.3333333333335,2611.25,1811.4166666666667,1128.0833333333333,681.8181818181819,730.8181818181819,926.0,860.8181818181819,1247.0,2084.181818181818,2370.4545454545455,2502.0,2558.181818181818,2667.3636363636365,1747.7272727272727,1048.6363636363637,468.2,534.5,746.3,678.6,1086.2,1991.5,2288.2,2557.7,2462.7,2590.8,1617.6,948.5,499.0,589.25,741.0,664.75,998.5,1779.5,2058.75,2176.0,2204.0,2301.75,1503.25,912.5,359.2857142857143,396.7142857142857,554.8571428571429,500.42857142857144,782.5714285714286,1486.4285714285713,1703.0,1956.142857142857,1829.142857142857,1940.2857142857142,1194.857142857143,734.5714285714286,460.75,531.0,641.0,676.0,878.25,1031.75,1112.5,1188.5,1213.25,1277.75,1461.0,1230.0,333.5,291.7142857142857,447.85714285714283,506.14285714285717,718.2857142857143,999.8571428571429,1076.0,1134.2857142857142,1178.857142857143,1335.7142857142858,1474.7142857142858,1265.5714285714287,396.3333333333333,324.3333333333333,512.3333333333334,491.0,797.6666666666666,1241.3333333333333,1364.6666666666667,1533.0,1508.0,1997.0,1734.0,1453.3333333333333,223.125,309.875,536.875,463.5,870.125,1604.5,1757.0,1802.5,1829.375,2008.625,1439.375,1049.0,439.85714285714283,527.5714285714286,745.2857142857143,642.8571428571429,1076.2857142857142,2017.5714285714287,2246.8571428571427,2333.714285714286,2379.5714285714284,2482.0,1522.7142857142858,980.1428571428571,631.3333333333334,693.1666666666666,875.5,818.6666666666666,1173.6666666666667,2013.6666666666667,2273.0,2416.3333333333335,2424.0,2451.0,1798.6666666666667,1179.6666666666667,731.25,886.4166666666666,991.0,1163.4166666666667,1290.0833333333333,1326.5,1409.3333333333333,1445.0,1506.75,1649.75,2331.4166666666665,2456.3333333333335
ID_PYMC7QBQRRB5,32.364952,48.244741,1,942.1666666666666,1201.3333333333333,1571.1666666666667,2180.1666666666665,2458.0833333333335,2526.0833333333335,2681.6666666666665,2781.3333333333335,2852.75,2876.25,3534.25,3101.75,957.0,1176.5454545454545,1539.8181818181818,2056.5454545454545,2362.818181818182,2477.2727272727275,2634.181818181818,2637.090909090909,2799.4545454545455,2773.090909090909,3330.909090909091,2820.0,855.8,1099.4,1444.8,1862.6,2094.6,2203.8,2322.3,2429.2,2479.2,2468.0,3305.9,3120.5,799.0,1022.25,1319.25,1695.0,1889.75,1935.25,2065.75,2058.0,2184.0,2188.0,2935.5,2774.25,600.1428571428571,768.1428571428571,1071.142857142857,1261.0,1527.142857142857,1754.0,1839.857142857143,1930.5714285714287,1946.5714285714287,1935.7142857142858,2335.1428571428573,1967.0,727.0,705.25,1121.25,832.75,1407.75,3118.5,3394.5,3334.25,3353.25,3326.5,1897.5,1113.0,227.57142857142858,292.42857142857144,592.4285714285714,306.0,1001.7142857142857,4016.1428571428573,4679.285714285715,4681.428571428572,4720.285714285715,4617.142857142857,1950.857142857143,933.7142857142857,62.0,119.0,395.6666666666667,130.66666666666666,698.3333333333334,3330.0,3878.6666666666665,4007.3333333333335,3918.0,3827.0,1347.6666666666667,594.6666666666666,336.75,498.0,846.125,811.125,1424.5,3039.125,3443.125,3668.5,3654.625,3610.0,2156.625,1342.0,328.0,410.7142857142857,810.2857142857143,447.2857142857143,1253.2857142857142,3871.5714285714284,4461.285714285715,4600.571428571428,4720.142857142857,4736.0,2235.714285714286,1071.0,598.0,733.7142857142857,1047.142857142857,1021.8571428571429,1548.857142857143,2879.4285714285716,3245.714285714286,3405.714285714286,3487.5714285714284,3476.8571428571427,2808.8571428571427,1883.142857142857,514.1666666666666,668.6666666666666,998.8333333333334,974.8333333333334,1579.5833333333333,3412.4166666666665,3934.0,4190.833333333333,4189.166666666667,4205.916666666667,2650.6666666666665,1598.75
ID_1RC42BQA1UZZ,32.239368,48.433028,1,940.6666666666666,1319.6666666666667,1742.3333333333333,2320.0,2539.3333333333335,2910.0,3120.8333333333335,3199.0,3280.3333333333335,3371.3333333333335,3336.6666666666665,3021.6666666666665,900.5,1161.8333333333333,1514.0,1927.0,2209.5,2608.1666666666665,2830.8333333333335,2788.0,2974.5,3023.0,2882.6666666666665,2563.0,958.0,1244.8,1633.6,2253.2,2454.0,2521.2,2677.4,2756.4,2807.4,2816.0,3390.6,3379.4,955.0,1146.0,1533.3333333333333,1944.6666666666667,2222.3333333333335,2483.0,2634.3333333333335,2466.6666666666665,2736.0,2704.3333333333335,2797.3333333333335,2590.3333333333335,574.75,792.75,1109.0,1456.25,1723.0,2047.75,2189.25,2242.75,2314.25,2336.25,2396.75,2159.25,132.0,320.0,722.0,750.0,1285.0,2537.0,2741.0,2657.0,2886.0,3382.0,1769.0,1182.0,486.0,526.0,807.0,958.0,1276.3333333333333,1633.0,1726.6666666666667,1806.6666666666667,1817.6666666666667,1804.3333333333333,1646.6666666666667,1396.3333333333333,358.0,460.0,807.0,750.0,1358.0,2485.0,2778.0,2872.0,2819.0,2835.0,2077.0,1562.0,115.75,200.0,524.25,232.75,865.0,3677.5,4990.75,5164.25,5044.5,5006.75,1648.5,804.25,184.66666666666666,269.0,528.3333333333334,379.0,857.6666666666666,2740.3333333333335,3754.3333333333335,4055.3333333333335,4083.6666666666665,4132.333333333333,1433.6666666666667,760.0,681.75,969.5,1378.5,1957.0,2272.25,2551.75,2803.5,2980.5,3132.75,3130.0,3313.75,2353.5,762.0,1226.0,1866.6666666666667,2877.0,3298.5,3558.5,3854.3333333333335,4189.333333333333,4289.666666666667,4333.0,4547.5,3173.5
ID_WUO4SBCH45PF,32.422355,48.336459,0,1337.1666666666667,1504.6666666666667,2082.5,2794.0,2923.6666666666665,3005.9166666666665,3156.3333333333335,3393.5,3341.9166666666665,3349.0833333333335,4046.4166666666665,3388.0833333333335,1396.3333333333333,1570.3333333333333,2116.0,2787.1666666666665,2998.0833333333335,3066.6666666666665,3216.75,3355.8333333333335,3415.9166666666665,3376.8333333333335,4108.25,3464.5833333333335,1401.3,1590.0,2233.4,2954.4,3102.5,3197.9,3339.3,3568.9,3520.5,3505.3,4150.3,3542.6,1410.8,1469.2,2032.8,2629.2,2797.4,2831.0,2934.0,3018.8,3084.2,3081.2,3664.4,3019.6,1190.875,1196.5,1703.5,2305.875,2506.875,2600.5,2719.375,2921.75,2903.375,3003.0,3458.875,2952.875,,,,,,,,,,,,,989.8571428571429,784.7142857142857,1224.7142857142858,1358.0,1778.4285714285713,2667.5714285714284,2842.4285714285716,2943.5714285714284,2929.4285714285716,3013.1428571428573,2682.5714285714284,2078.8571428571427,900.5,843.0,1300.0,1426.0,1870.5,2931.5,3130.5,3311.5,3275.0,3250.5,2820.0,2131.5,949.5714285714286,720.7142857142857,1204.5714285714287,1220.142857142857,1780.2857142857142,3181.4285714285716,3497.4285714285716,3443.0,3580.714285714286,3567.5714285714284,2592.1428571428573,1861.857142857143,1030.0,971.0,1407.2,1689.6,2022.4,2819.0,3064.6,3135.2,3281.6,3387.4,3018.2,2295.0,1267.5555555555557,1305.7777777777778,1799.5555555555557,2387.3333333333335,2615.5555555555557,2740.5555555555557,2886.4444444444443,3067.1111111111113,3111.6666666666665,3273.777777777778,3780.5555555555557,3053.4444444444443,1242.0833333333333,1372.3333333333333,1923.5,2652.4166666666665,2848.5833333333335,2953.25,3120.25,3374.0,3316.25,3438.75,4015.25,3246.0833333333335
ID_33QVTEATX2KX,32.461791,48.240878,0,1060.0833333333333,1182.1666666666667,1644.0,2205.9166666666665,2501.5416666666665,2585.5416666666665,2740.875,2792.9166666666665,2960.0833333333335,3131.625,3914.0,3232.0,1132.0454545454545,1269.0,1708.6363636363637,2252.5454545454545,2562.590909090909,2615.1363636363635,2755.409090909091,2751.5454545454545,2959.818181818182,3096.409090909091,3889.4545454545455,3210.8636363636365,1015.55,1204.2,1679.4,2263.5,2565.5,2634.05,2795.0,2866.65,2997.15,3134.05,3898.9,3220.05,1011.4545454545455,1159.6363636363637,1628.7272727272727,2167.6363636363635,2481.4545454545455,2548.2727272727275,2695.2727272727275,2650.181818181818,2909.4545454545455,3026.7272727272725,3822.3636363636365,3134.6363636363635,857.5,926.5,1385.642857142857,1923.7857142857142,2254.714285714286,2336.4285714285716,2483.714285714286,2576.714285714286,2742.785714285714,2887.3571428571427,3593.1428571428573,2905.285714285714,,,,,,,,,,,,,741.4375,746.3125,1107.5,1313.9375,1855.25,2381.25,2537.3125,2662.6875,2769.8125,2857.0,3194.0,2445.375,643.2,634.0,1012.2,1205.8,1712.0,2236.6,2415.6,2536.2,2646.6,2751.8,3207.0,2473.6,597.3333333333334,574.2666666666667,928.0666666666667,1060.4,1579.8666666666666,2071.0666666666666,2249.5333333333333,2329.266666666667,2498.4666666666667,2612.3333333333335,2779.866666666667,2081.6,833.75,880.75,1210.9166666666667,1583.5,1918.1666666666667,2121.0,2299.4166666666665,2380.3333333333335,2567.5,2745.25,3258.0833333333335,2565.1666666666665,960.4117647058823,1042.2941176470588,1437.8823529411766,1922.3529411764705,2209.0588235294117,2295.235294117647,2459.823529411765,2509.6470588235293,2692.705882352941,2863.1176470588234,3571.6470588235293,2861.1176470588234,918.9166666666666,1004.7083333333334,1454.6666666666667,2003.9166666666667,2296.7083333333335,2393.9583333333335,2546.0,2666.5,2796.7083333333335,2973.8333333333335,3734.6666666666665,2986.5
ID_TNW3DWNQJ6LV,32.228049,48.167666,0,1131.6666666666667,1387.5,1919.3333333333333,2606.6666666666665,3051.4166666666665,3274.3333333333335,3497.6666666666665,3712.8333333333335,3749.6666666666665,3801.0,4229.666666666667,3509.6666666666665,1181.8181818181818,1386.0,1864.0,2464.3636363636365,2824.181818181818,2986.0,3164.909090909091,3290.3636363636365,3375.6363636363635,3507.4545454545455,3983.2727272727275,3517.2727272727275,1082.4,1328.8,1873.0,2557.2,2954.3,3179.1,3380.7,3538.4,3564.2,3636.7,4075.4,3515.9,1054.5,1304.0,1814.0,2413.0,2789.75,2969.75,3158.25,3234.5,3394.75,3437.25,3947.5,3463.25,896.0,1022.4285714285714,1524.857142857143,2090.1428571428573,2452.4285714285716,2681.5714285714284,2850.8571428571427,2968.8571428571427,3046.714285714286,3127.5714285714284,3493.285714285714,2988.1428571428573,973.25,1199.25,1734.0,2192.0,2557.0,2654.25,2761.5,2712.0,2790.0,3012.75,3551.0,3241.5,800.5714285714286,1057.5714285714287,1577.857142857143,1918.857142857143,2473.5714285714284,2917.8571428571427,3054.8571428571427,3106.0,3107.4285714285716,3296.0,3516.5714285714284,3039.0,568.0,777.6666666666666,1244.6666666666667,1437.3333333333333,2155.3333333333335,3054.0,3278.6666666666665,3346.6666666666665,3363.0,3450.6666666666665,3094.3333333333335,2500.6666666666665,280.125,371.625,679.625,619.875,1227.75,2852.75,3472.25,3705.875,3549.625,3660.875,2084.0,1363.5,612.5714285714286,709.5714285714286,1078.857142857143,1282.142857142857,1870.0,2544.8571428571427,2855.5714285714284,2982.8571428571427,3086.714285714286,3204.285714285714,2675.8571428571427,2035.4285714285713,1077.0,1508.0,2095.4285714285716,2958.8571428571427,3296.285714285714,3452.0,3662.5714285714284,3891.714285714286,3944.285714285714,4058.1428571428573,4333.142857142857,3294.5714285714284,1195.8333333333333,1823.1666666666667,2622.3333333333335,3656.25,3971.9166666666665,4116.0,4285.916666666667,4656.333333333333,4568.916666666667,4603.166666666667,4857.916666666667,3747.3333333333335
ID_C0DRIUP5D7GA,32.269731,48.408414,1,960.0,1230.3333333333333,1639.6666666666667,2244.3333333333335,2454.3333333333335,2526.8333333333335,2660.6666666666665,2754.3333333333335,2781.5,2656.0,3322.3333333333335,3255.1666666666665,1009.3333333333334,1215.6666666666667,1588.6666666666667,2113.0,2322.0,2419.5,2562.5,2574.3333333333335,2678.1666666666665,2593.5,3134.3333333333335,3026.8333333333335,772.0,1033.2,1399.6,1942.8,2110.0,2174.0,2302.6,2384.0,2408.8,2345.8,2968.4,2970.8,886.0,937.3333333333334,1200.0,1694.0,1920.3333333333333,2008.3333333333333,2105.3333333333335,1971.3333333333333,2224.3333333333335,2329.0,2661.6666666666665,2610.0,593.5,790.0,1128.0,1452.75,1725.75,2110.25,2211.5,2119.5,2272.25,2176.25,2249.25,1958.5,132.0,265.0,728.0,609.0,1343.0,3326.0,3666.0,3144.0,3774.0,3516.0,1905.0,1233.0,334.3333333333333,328.3333333333333,694.0,346.6666666666667,1306.3333333333333,4162.0,4768.666666666667,4956.0,4828.0,4733.666666666667,1798.6666666666667,962.6666666666666,179.0,197.0,592.0,274.0,1365.0,3365.0,3886.0,5140.0,4050.0,4619.0,2096.0,1481.0,293.5,330.0,886.0,531.5,1583.25,3531.25,3989.25,4895.0,4056.75,4527.25,2139.75,1545.0,656.0,807.6666666666666,1148.0,1562.3333333333333,1961.6666666666667,2123.6666666666665,2290.6666666666665,2164.0,2373.6666666666665,2297.3333333333335,2730.6666666666665,2523.6666666666665,601.75,681.5,1005.0,1003.5,1373.25,2832.75,3494.75,3500.0,3599.25,3355.0,2301.25,1612.75,265.5,299.3333333333333,566.5,421.8333333333333,973.3333333333334,2879.0,4098.833333333333,4532.666666666667,4251.666666666667,4171.666666666667,1973.1666666666667,1233.1666666666667
ID_ZFTDRFDLGRMB,32.329738,48.20252,1,1021.8333333333334,1269.1666666666667,1645.75,2076.0,2237.0,2252.0,2381.0,2490.6666666666665,2479.4166666666665,2537.9166666666665,3239.1666666666665,3042.0,876.7272727272727,1038.090909090909,1356.1818181818182,1569.090909090909,1814.1818181818182,2155.6363636363635,2334.909090909091,2351.818181818182,2416.3636363636365,2412.5454545454545,2837.4545454545455,2474.818181818182,270.0,331.0,550.6,460.9,743.5,2365.6,3192.4,3307.3,3284.9,3316.0,1686.0,1005.8,360.2,426.0,549.0,487.0,692.0,1741.6,2333.2,2330.4,2464.6,2592.6,1455.8,861.6,209.28571428571428,268.42857142857144,461.42857142857144,457.0,724.5714285714286,1612.857142857143,2009.857142857143,2157.285714285714,2258.1428571428573,2456.714285714286,1631.142857142857,959.7142857142857,192.0,520.0,793.5,1210.0,1504.0,1614.0,1748.0,1928.0,1986.0,2009.0,2687.5,2206.0,477.0,707.5714285714286,993.0,1229.0,1474.0,1890.4285714285713,2034.0,2173.4285714285716,2175.285714285714,2180.4285714285716,2451.0,2100.714285714286,244.5,502.0,823.0,870.0,1226.5,2064.0,2326.5,2462.0,2442.5,2400.0,2325.0,1829.0,199.75,278.25,624.875,313.625,915.5,3626.0,4712.375,4922.875,4781.25,4525.625,1721.25,846.5,356.7142857142857,451.14285714285717,710.8571428571429,626.1428571428571,1069.142857142857,2428.8571428571427,3083.8571428571427,3317.4285714285716,3364.1428571428573,3367.8571428571427,1515.4285714285713,864.0,941.4285714285714,1298.4285714285713,1775.4285714285713,2393.714285714286,2716.1428571428573,2865.5714285714284,3064.4285714285716,3240.5714285714284,3361.1428571428573,3374.4285714285716,3880.714285714286,2976.1428571428573,1015.9166666666666,1386.0,1831.0,2427.0,2632.1666666666665,2672.25,2817.5,3012.6666666666665,3013.5,2992.9166666666665,4048.25,3735.75
ID_XBH47HJ6QJ1U,32.086654,48.222912,0,504.5,561.1666666666666,816.1666666666666,752.1666666666666,1201.9166666666667,2195.9166666666665,2458.6666666666665,2698.6666666666665,2711.0833333333335,2775.75,1507.3333333333333,873.8333333333334,633.0,667.1818181818181,891.5454545454545,821.1818181818181,1244.3636363636363,2133.090909090909,2457.6363636363635,2571.4545454545455,2704.4545454545455,2748.3636363636365,1481.7272727272727,839.7272727272727,390.8,483.8,701.1,647.9,1049.9,2081.7,2454.0,2646.6,2670.8,2757.1,1347.7,724.2,420.0,482.5,671.5,620.0,977.0,1917.25,2302.25,2256.0,2474.75,2565.5,1298.75,719.75,319.7142857142857,323.85714285714283,521.0,476.14285714285717,806.4285714285714,1660.7142857142858,1899.5714285714287,1986.5714285714287,2116.0,2232.0,1076.7142857142858,598.1428571428571,354.0,324.75,464.25,468.0,799.0,1081.5,1149.75,1126.0,1246.5,1204.5,1301.75,1018.25,178.42857142857142,240.42857142857142,417.42857142857144,461.57142857142856,712.5714285714286,978.5714285714286,1057.2857142857142,1188.2857142857142,1228.857142857143,1148.0,1390.5714285714287,1108.142857142857,94.5,273.75,396.5,508.25,722.5,1016.25,1176.5,1357.0,1304.75,1146.75,1440.75,1235.25,248.0,329.75,607.875,533.625,941.75,1666.375,1759.875,2017.0,1908.75,1881.25,1425.75,1031.375,387.5,437.0,676.0,576.0,970.1666666666666,1922.6666666666667,2158.1666666666665,2284.6666666666665,2300.0,2410.5,1442.1666666666667,962.5,597.8333333333334,655.6666666666666,888.6666666666666,871.8333333333334,1205.3333333333333,2096.1666666666665,2391.3333333333335,2456.6666666666665,2548.3333333333335,2693.6666666666665,1793.0,1202.8333333333333,478.3333333333333,581.25,819.6666666666666,763.5,1113.0,2235.25,2590.9166666666665,2817.5,2754.1666666666665,2799.8333333333335,1693.6666666666667,1042.6666666666667
ID_O8DXE2EAZ5V5,32.096086,48.474979,0,599.1666666666666,643.0,861.1666666666666,918.0,1324.0,2213.3333333333335,2552.5,2677.6666666666665,2776.8333333333335,3010.0,2014.8333333333333,1325.1666666666667,709.3333333333334,743.6666666666666,965.1666666666666,998.6666666666666,1365.3333333333333,2209.1666666666665,2494.5,2630.3333333333335,2783.6666666666665,2956.1666666666665,1985.6666666666667,1277.5,507.2,559.2,785.2,881.0,1221.4,2059.8,2376.8,2543.6,2652.4,2866.0,1916.2,1241.8,474.6666666666667,535.3333333333334,742.6666666666666,795.6666666666666,1107.6666666666667,1896.3333333333333,2201.3333333333335,2275.3333333333335,2456.3333333333335,2577.6666666666665,1802.6666666666667,1207.3333333333333,362.0,405.5,578.0,623.0,917.5,1506.0,1706.75,1851.0,1934.75,2110.25,1495.25,995.5,463.0,530.5,739.0,661.5,1020.5,1374.5,1517.5,1632.0,1640.5,1890.0,1703.5,1319.5,272.3333333333333,314.6666666666667,561.0,432.0,889.3333333333334,1638.0,1819.6666666666667,1964.3333333333333,1929.6666666666667,2351.6666666666665,1654.3333333333333,1191.6666666666667,197.0,279.0,563.0,404.0,915.0,1823.0,1981.0,2279.0,2214.0,2601.0,1651.0,1196.0,206.75,274.5,641.75,399.25,1040.75,2408.25,2638.0,2864.5,2766.5,2975.25,1710.75,1112.0,392.6666666666667,445.6666666666667,687.6666666666666,619.0,1096.6666666666667,1972.6666666666667,2190.3333333333335,2388.6666666666665,2393.3333333333335,2554.3333333333335,1929.3333333333333,1382.6666666666667,703.5,781.0,998.25,1128.25,1374.5,2027.75,2244.25,2343.0,2437.75,2574.25,2310.25,1718.25,609.1666666666666,675.5,982.0,1104.3333333333333,1391.3333333333333,2217.0,2525.3333333333335,2767.3333333333335,2744.5,2928.3333333333335,2352.5,1638.6666666666667
